"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","060650426292","CA","060650426292","=""060650426292""","92.96","2019-2023","2022","Census","California (State)"
"Block Group","060650426293","CA","060650426293","=""060650426293""","98.10","2019-2023","2022","Census","California (State)"
"Block Group","060650426301","CA","060650426301","=""060650426301""","84.13","2019-2023","2022","Census","California (State)"
"Block Group","060650426302","CA","060650426302","=""060650426302""","95.17","2019-2023","2022","Census","California (State)"
"Block Group","060650426303","CA","060650426303","=""060650426303""","97.07","2019-2023","2022","Census","California (State)"
"Block Group","060650426311","CA","060650426311","=""060650426311""","91.00","2019-2023","2022","Census","California (State)"
"Block Group","060650426312","CA","060650426312","=""060650426312""","91.71","2019-2023","2022","Census","California (State)"
"Block Group","060650426313","CA","060650426313","=""060650426313""","99.63","2019-2023","2022","Census","California (State)"
"Block Group","060650426321","CA","060650426321","=""060650426321""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650426322","CA","060650426322","=""060650426322""","85.15","2019-2023","2022","Census","California (State)"
"Block Group","060650427081","CA","060650427081","=""060650427081""","84.23","2019-2023","2022","Census","California (State)"
"Block Group","060650427082","CA","060650427082","=""060650427082""","95.72","2019-2023","2022","Census","California (State)"
"Block Group","060650427083","CA","060650427083","=""060650427083""","93.10","2019-2023","2022","Census","California (State)"
"Block Group","060650427091","CA","060650427091","=""060650427091""","59.18","2019-2023","2022","Census","California (State)"
"Block Group","060650427092","CA","060650427092","=""060650427092""","91.41","2019-2023","2022","Census","California (State)"
"Block Group","060650427093","CA","060650427093","=""060650427093""","95.94","2019-2023","2022","Census","California (State)"
"Block Group","060650427111","CA","060650427111","=""060650427111""","70.92","2019-2023","2022","Census","California (State)"
"Block Group","060650427112","CA","060650427112","=""060650427112""","71.63","2019-2023","2022","Census","California (State)"
"Block Group","060650427113","CA","060650427113","=""060650427113""","94.20","2019-2023","2022","Census","California (State)"
"Block Group","060650427141","CA","060650427141","=""060650427141""","72.19","2019-2023","2022","Census","California (State)"
"Block Group","060650427142","CA","060650427142","=""060650427142""","60.18","2019-2023","2022","Census","California (State)"
"Block Group","060650427161","CA","060650427161","=""060650427161""","76.61","2019-2023","2022","Census","California (State)"
"Block Group","060650427162","CA","060650427162","=""060650427162""","88.06","2019-2023","2022","Census","California (State)"
"Block Group","060650427163","CA","060650427163","=""060650427163""","72.49","2019-2023","2022","Census","California (State)"
"Block Group","060650427171","CA","060650427171","=""060650427171""","94.63","2019-2023","2022","Census","California (State)"
"Block Group","060650427172","CA","060650427172","=""060650427172""","88.78","2019-2023","2022","Census","California (State)"
"Block Group","060650427173","CA","060650427173","=""060650427173""","83.00","2019-2023","2022","Census","California (State)"
"Block Group","060650427191","CA","060650427191","=""060650427191""","92.99","2019-2023","2022","Census","California (State)"
"Block Group","060650427192","CA","060650427192","=""060650427192""","86.68","2019-2023","2022","Census","California (State)"
"Block Group","060650427193","CA","060650427193","=""060650427193""","93.48","2019-2023","2022","Census","California (State)"
"Block Group","060650427201","CA","060650427201","=""060650427201""","86.91","2019-2023","2022","Census","California (State)"
"Block Group","060650427202","CA","060650427202","=""060650427202""","68.72","2019-2023","2022","Census","California (State)"
"Block Group","060650427203","CA","060650427203","=""060650427203""","91.82","2019-2023","2022","Census","California (State)"
"Block Group","060650427231","CA","060650427231","=""060650427231""","95.22","2019-2023","2022","Census","California (State)"
"Block Group","060650427232","CA","060650427232","=""060650427232""","91.85","2019-2023","2022","Census","California (State)"
"Block Group","060650427233","CA","060650427233","=""060650427233""","85.19","2019-2023","2022","Census","California (State)"
"Block Group","060650427241","CA","060650427241","=""060650427241""","96.82","2019-2023","2022","Census","California (State)"
"Block Group","060650427242","CA","060650427242","=""060650427242""","90.94","2019-2023","2022","Census","California (State)"
"Block Group","060650427261","CA","060650427261","=""060650427261""","94.24","2019-2023","2022","Census","California (State)"
"Block Group","060650427262","CA","060650427262","=""060650427262""","80.40","2019-2023","2022","Census","California (State)"
"Block Group","060650427263","CA","060650427263","=""060650427263""","86.90","2019-2023","2022","Census","California (State)"
"Block Group","060650427281","CA","060650427281","=""060650427281""","92.55","2019-2023","2022","Census","California (State)"
"Block Group","060650427301","CA","060650427301","=""060650427301""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650427302","CA","060650427302","=""060650427302""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650427303","CA","060650427303","=""060650427303""","81.90","2019-2023","2022","Census","California (State)"
"Block Group","060650427304","CA","060650427304","=""060650427304""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650427311","CA","060650427311","=""060650427311""","90.18","2019-2023","2022","Census","California (State)"
"Block Group","060650427312","CA","060650427312","=""060650427312""","85.79","2019-2023","2022","Census","California (State)"
"Block Group","060650427313","CA","060650427313","=""060650427313""","84.17","2019-2023","2022","Census","California (State)"
"Block Group","060650427321","CA","060650427321","=""060650427321""","85.41","2019-2023","2022","Census","California (State)"
"Block Group","060650427322","CA","060650427322","=""060650427322""","89.78","2019-2023","2022","Census","California (State)"
"Block Group","060650427323","CA","060650427323","=""060650427323""","90.25","2019-2023","2022","Census","California (State)"
"Block Group","060650427331","CA","060650427331","=""060650427331""","94.65","2019-2023","2022","Census","California (State)"
"Block Group","060650427332","CA","060650427332","=""060650427332""","82.75","2019-2023","2022","Census","California (State)"
"Block Group","060650427333","CA","060650427333","=""060650427333""","65.99","2019-2023","2022","Census","California (State)"
"Block Group","060650427371","CA","060650427371","=""060650427371""","81.27","2019-2023","2022","Census","California (State)"
"Block Group","060650427381","CA","060650427381","=""060650427381""","90.40","2019-2023","2022","Census","California (State)"
"Block Group","060650427382","CA","060650427382","=""060650427382""","84.40","2019-2023","2022","Census","California (State)"
"Block Group","060650427383","CA","060650427383","=""060650427383""","93.90","2019-2023","2022","Census","California (State)"
"Block Group","060650427391","CA","060650427391","=""060650427391""","86.61","2019-2023","2022","Census","California (State)"
"Block Group","060650427392","CA","060650427392","=""060650427392""","64.89","2019-2023","2022","Census","California (State)"
"Block Group","060650427393","CA","060650427393","=""060650427393""","66.96","2019-2023","2022","Census","California (State)"
"Block Group","060650427394","CA","060650427394","=""060650427394""","86.47","2019-2023","2022","Census","California (State)"
"Block Group","060650427401","CA","060650427401","=""060650427401""","82.94","2019-2023","2022","Census","California (State)"
"Block Group","060650427402","CA","060650427402","=""060650427402""","45.24","2019-2023","2022","Census","California (State)"
"Block Group","060650427411","CA","060650427411","=""060650427411""","78.62","2019-2023","2022","Census","California (State)"
"Block Group","060650427412","CA","060650427412","=""060650427412""","94.51","2019-2023","2022","Census","California (State)"
"Block Group","060650427421","CA","060650427421","=""060650427421""","82.86","2019-2023","2022","Census","California (State)"
"Block Group","060650427422","CA","060650427422","=""060650427422""","78.08","2019-2023","2022","Census","California (State)"
"Block Group","060650427431","CA","060650427431","=""060650427431""","87.57","2019-2023","2022","Census","California (State)"
"Block Group","060650427441","CA","060650427441","=""060650427441""","84.96","2019-2023","2022","Census","California (State)"
"Block Group","060650427442","CA","060650427442","=""060650427442""","90.62","2019-2023","2022","Census","California (State)"
"Block Group","060650427451","CA","060650427451","=""060650427451""","89.98","2019-2023","2022","Census","California (State)"
"Block Group","060650427452","CA","060650427452","=""060650427452""","86.96","2019-2023","2022","Census","California (State)"
"Block Group","060650427453","CA","060650427453","=""060650427453""","71.85","2019-2023","2022","Census","California (State)"
"Block Group","060650427461","CA","060650427461","=""060650427461""","83.62","2019-2023","2022","Census","California (State)"
"Block Group","060650427462","CA","060650427462","=""060650427462""","97.24","2019-2023","2022","Census","California (State)"
"Block Group","060650427471","CA","060650427471","=""060650427471""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650427472","CA","060650427472","=""060650427472""","91.21","2019-2023","2022","Census","California (State)"
"Block Group","060650427473","CA","060650427473","=""060650427473""","79.02","2019-2023","2022","Census","California (State)"
"Block Group","060650427481","CA","060650427481","=""060650427481""","84.63","2019-2023","2022","Census","California (State)"
"Block Group","060650427482","CA","060650427482","=""060650427482""","74.71","2019-2023","2022","Census","California (State)"
"Block Group","060650427483","CA","060650427483","=""060650427483""","58.57","2019-2023","2022","Census","California (State)"
"Block Group","060650427491","CA","060650427491","=""060650427491""","91.14","2019-2023","2022","Census","California (State)"
"Block Group","060650427492","CA","060650427492","=""060650427492""","59.43","2019-2023","2022","Census","California (State)"
"Block Group","060650427493","CA","060650427493","=""060650427493""","88.05","2019-2023","2022","Census","California (State)"
"Block Group","060650427501","CA","060650427501","=""060650427501""","62.46","2019-2023","2022","Census","California (State)"
"Block Group","060650427502","CA","060650427502","=""060650427502""","64.01","2019-2023","2022","Census","California (State)"
"Block Group","060650427511","CA","060650427511","=""060650427511""","67.46","2019-2023","2022","Census","California (State)"
"Block Group","060650427512","CA","060650427512","=""060650427512""","90.21","2019-2023","2022","Census","California (State)"
"Block Group","060650427513","CA","060650427513","=""060650427513""","96.56","2019-2023","2022","Census","California (State)"
"Block Group","060650427521","CA","060650427521","=""060650427521""","81.41","2019-2023","2022","Census","California (State)"
"Block Group","060650427522","CA","060650427522","=""060650427522""","91.97","2019-2023","2022","Census","California (State)"
"Block Group","060650427523","CA","060650427523","=""060650427523""","55.46","2019-2023","2022","Census","California (State)"
"Block Group","060650428011","CA","060650428011","=""060650428011""","79.31","2019-2023","2022","Census","California (State)"
"Block Group","060650428012","CA","060650428012","=""060650428012""","92.16","2019-2023","2022","Census","California (State)"
"Block Group","060650428013","CA","060650428013","=""060650428013""","98.35","2019-2023","2022","Census","California (State)"
"Block Group","060650428021","CA","060650428021","=""060650428021""","86.93","2019-2023","2022","Census","California (State)"
"Block Group","060650428022","CA","060650428022","=""060650428022""","81.36","2019-2023","2022","Census","California (State)"
"Block Group","060650428023","CA","060650428023","=""060650428023""","75.46","2019-2023","2022","Census","California (State)"
"Block Group","060650429021","CA","060650429021","=""060650429021""","78.08","2019-2023","2022","Census","California (State)"
"Block Group","060650429022","CA","060650429022","=""060650429022""","76.36","2019-2023","2022","Census","California (State)"
"Block Group","060650429023","CA","060650429023","=""060650429023""","93.56","2019-2023","2022","Census","California (State)"
"Block Group","060650429024","CA","060650429024","=""060650429024""","92.52","2019-2023","2022","Census","California (State)"
"Block Group","060650429031","CA","060650429031","=""060650429031""","95.39","2019-2023","2022","Census","California (State)"
"Block Group","060650429032","CA","060650429032","=""060650429032""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650429033","CA","060650429033","=""060650429033""","80.07","2019-2023","2022","Census","California (State)"
"Block Group","060650429034","CA","060650429034","=""060650429034""","91.09","2019-2023","2022","Census","California (State)"
"Block Group","060650429051","CA","060650429051","=""060650429051""","92.41","2019-2023","2022","Census","California (State)"
"Block Group","060650429052","CA","060650429052","=""060650429052""","91.90","2019-2023","2022","Census","California (State)"
"Block Group","060650429061","CA","060650429061","=""060650429061""","89.82","2019-2023","2022","Census","California (State)"
"Block Group","060650429062","CA","060650429062","=""060650429062""","88.82","2019-2023","2022","Census","California (State)"
"Block Group","060650429063","CA","060650429063","=""060650429063""","84.18","2019-2023","2022","Census","California (State)"
"Block Group","060650429071","CA","060650429071","=""060650429071""","94.42","2019-2023","2022","Census","California (State)"
"Block Group","060650429072","CA","060650429072","=""060650429072""","80.78","2019-2023","2022","Census","California (State)"
"Block Group","060650429081","CA","060650429081","=""060650429081""","80.43","2019-2023","2022","Census","California (State)"
"Block Group","060650429082","CA","060650429082","=""060650429082""","88.02","2019-2023","2022","Census","California (State)"
"Block Group","060650430011","CA","060650430011","=""060650430011""","91.40","2019-2023","2022","Census","California (State)"
"Block Group","060650430012","CA","060650430012","=""060650430012""","98.92","2019-2023","2022","Census","California (State)"
"Block Group","060650430013","CA","060650430013","=""060650430013""","86.64","2019-2023","2022","Census","California (State)"
"Block Group","060650430031","CA","060650430031","=""060650430031""","85.19","2019-2023","2022","Census","California (State)"
"Block Group","060650430032","CA","060650430032","=""060650430032""","91.54","2019-2023","2022","Census","California (State)"
"Block Group","060650430033","CA","060650430033","=""060650430033""","84.17","2019-2023","2022","Census","California (State)"
"Block Group","060650430051","CA","060650430051","=""060650430051""","94.66","2019-2023","2022","Census","California (State)"
"Block Group","060650430052","CA","060650430052","=""060650430052""","96.87","2019-2023","2022","Census","California (State)"
"Block Group","060650430053","CA","060650430053","=""060650430053""","90.18","2019-2023","2022","Census","California (State)"
"Block Group","060650430061","CA","060650430061","=""060650430061""","91.19","2019-2023","2022","Census","California (State)"
"Block Group","060650430062","CA","060650430062","=""060650430062""","83.31","2019-2023","2022","Census","California (State)"
"Block Group","060650430063","CA","060650430063","=""060650430063""","91.65","2019-2023","2022","Census","California (State)"
"Block Group","060650430071","CA","060650430071","=""060650430071""","82.82","2019-2023","2022","Census","California (State)"
"Block Group","060650430072","CA","060650430072","=""060650430072""","81.40","2019-2023","2022","Census","California (State)"
"Block Group","060650430073","CA","060650430073","=""060650430073""","93.52","2019-2023","2022","Census","California (State)"
"Block Group","060650430081","CA","060650430081","=""060650430081""","83.98","2019-2023","2022","Census","California (State)"
"Block Group","060650430082","CA","060650430082","=""060650430082""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650430083","CA","060650430083","=""060650430083""","96.27","2019-2023","2022","Census","California (State)"
"Block Group","060650430091","CA","060650430091","=""060650430091""","93.49","2019-2023","2022","Census","California (State)"
"Block Group","060650430092","CA","060650430092","=""060650430092""","97.50","2019-2023","2022","Census","California (State)"
"Block Group","060650430101","CA","060650430101","=""060650430101""","86.14","2019-2023","2022","Census","California (State)"
"Block Group","060650430102","CA","060650430102","=""060650430102""","84.53","2019-2023","2022","Census","California (State)"
"Block Group","060650430103","CA","060650430103","=""060650430103""","79.38","2019-2023","2022","Census","California (State)"
"Block Group","060650432011","CA","060650432011","=""060650432011""","73.67","2019-2023","2022","Census","California (State)"
"Block Group","060650432012","CA","060650432012","=""060650432012""","59.47","2019-2023","2022","Census","California (State)"
"Block Group","060650432021","CA","060650432021","=""060650432021""","88.37","2019-2023","2022","Census","California (State)"
"Block Group","060650432022","CA","060650432022","=""060650432022""","88.32","2019-2023","2022","Census","California (State)"
"Block Group","060650432023","CA","060650432023","=""060650432023""","69.79","2019-2023","2022","Census","California (State)"
"Block Group","060650432031","CA","060650432031","=""060650432031""","81.34","2019-2023","2022","Census","California (State)"
"Block Group","060650432032","CA","060650432032","=""060650432032""","50.00","2019-2023","2022","Census","California (State)"
"Block Group","060650432041","CA","060650432041","=""060650432041""","92.17","2019-2023","2022","Census","California (State)"
"Block Group","060650432042","CA","060650432042","=""060650432042""","72.72","2019-2023","2022","Census","California (State)"
"Block Group","060650432043","CA","060650432043","=""060650432043""","85.99","2019-2023","2022","Census","California (State)"
"Block Group","060650432051","CA","060650432051","=""060650432051""","81.92","2019-2023","2022","Census","California (State)"
"Block Group","060650432052","CA","060650432052","=""060650432052""","88.54","2019-2023","2022","Census","California (State)"
"Block Group","060650432061","CA","060650432061","=""060650432061""","92.69","2019-2023","2022","Census","California (State)"
"Block Group","060650432062","CA","060650432062","=""060650432062""","81.83","2019-2023","2022","Census","California (State)"
"Block Group","060650432063","CA","060650432063","=""060650432063""","85.19","2019-2023","2022","Census","California (State)"
"Block Group","060650432064","CA","060650432064","=""060650432064""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650432065","CA","060650432065","=""060650432065""","84.81","2019-2023","2022","Census","California (State)"
"Block Group","060650432071","CA","060650432071","=""060650432071""","59.70","2019-2023","2022","Census","California (State)"
"Block Group","060650432072","CA","060650432072","=""060650432072""","93.53","2019-2023","2022","Census","California (State)"
"Block Group","060650432073","CA","060650432073","=""060650432073""","82.42","2019-2023","2022","Census","California (State)"
"Block Group","060650432081","CA","060650432081","=""060650432081""","85.17","2019-2023","2022","Census","California (State)"
"Block Group","060650432082","CA","060650432082","=""060650432082""","92.65","2019-2023","2022","Census","California (State)"
"Block Group","060650432083","CA","060650432083","=""060650432083""","83.23","2019-2023","2022","Census","California (State)"
"Block Group","060650432091","CA","060650432091","=""060650432091""","82.16","2019-2023","2022","Census","California (State)"
"Block Group","060650432092","CA","060650432092","=""060650432092""","67.56","2019-2023","2022","Census","California (State)"
"Block Group","060650432101","CA","060650432101","=""060650432101""","83.44","2019-2023","2022","Census","California (State)"
"Block Group","060650432102","CA","060650432102","=""060650432102""","65.44","2019-2023","2022","Census","California (State)"
"Block Group","060650432103","CA","060650432103","=""060650432103""","89.69","2019-2023","2022","Census","California (State)"
"Block Group","060650432111","CA","060650432111","=""060650432111""","87.14","2019-2023","2022","Census","California (State)"
"Block Group","060650432112","CA","060650432112","=""060650432112""","87.36","2019-2023","2022","Census","California (State)"
"Block Group","060650432113","CA","060650432113","=""060650432113""","71.63","2019-2023","2022","Census","California (State)"
"Block Group","060650432114","CA","060650432114","=""060650432114""","80.21","2019-2023","2022","Census","California (State)"
"Block Group","060650432161","CA","060650432161","=""060650432161""","92.60","2019-2023","2022","Census","California (State)"
"Block Group","060650432162","CA","060650432162","=""060650432162""","82.94","2019-2023","2022","Census","California (State)"
"Block Group","060650432163","CA","060650432163","=""060650432163""","75.50","2019-2023","2022","Census","California (State)"
"Block Group","060650432171","CA","060650432171","=""060650432171""","76.67","2019-2023","2022","Census","California (State)"
"Block Group","060650432172","CA","060650432172","=""060650432172""","80.30","2019-2023","2022","Census","California (State)"
"Block Group","060650432181","CA","060650432181","=""060650432181""","78.07","2019-2023","2022","Census","California (State)"
"Block Group","060650432182","CA","060650432182","=""060650432182""","88.15","2019-2023","2022","Census","California (State)"
"Block Group","060650432183","CA","060650432183","=""060650432183""","83.10","2019-2023","2022","Census","California (State)"
"Block Group","060650432201","CA","060650432201","=""060650432201""","74.76","2019-2023","2022","Census","California (State)"
"Block Group","060650432202","CA","060650432202","=""060650432202""","85.14","2019-2023","2022","Census","California (State)"
"Block Group","060650432221","CA","060650432221","=""060650432221""","86.90","2019-2023","2022","Census","California (State)"
"Block Group","060650432222","CA","060650432222","=""060650432222""","87.13","2019-2023","2022","Census","California (State)"
"Block Group","060650432271","CA","060650432271","=""060650432271""","66.93","2019-2023","2022","Census","California (State)"
"Block Group","060650432272","CA","060650432272","=""060650432272""","82.80","2019-2023","2022","Census","California (State)"
"Block Group","060650432273","CA","060650432273","=""060650432273""","80.71","2019-2023","2022","Census","California (State)"
"Block Group","060650432274","CA","060650432274","=""060650432274""","78.17","2019-2023","2022","Census","California (State)"
"Block Group","060650432281","CA","060650432281","=""060650432281""","86.23","2019-2023","2022","Census","California (State)"
"Block Group","060650432282","CA","060650432282","=""060650432282""","82.04","2019-2023","2022","Census","California (State)"
"Block Group","060650432291","CA","060650432291","=""060650432291""","75.84","2019-2023","2022","Census","California (State)"
"Block Group","060650432292","CA","060650432292","=""060650432292""","79.24","2019-2023","2022","Census","California (State)"
"Block Group","060650432293","CA","060650432293","=""060650432293""","81.06","2019-2023","2022","Census","California (State)"
"Block Group","060650432351","CA","060650432351","=""060650432351""","70.64","2019-2023","2022","Census","California (State)"
"Block Group","060650432352","CA","060650432352","=""060650432352""","95.65","2019-2023","2022","Census","California (State)"
"Block Group","060650432461","CA","060650432461","=""060650432461""","57.84","2019-2023","2022","Census","California (State)"
"Block Group","060650432462","CA","060650432462","=""060650432462""","85.40","2019-2023","2022","Census","California (State)"
"Block Group","060650432463","CA","060650432463","=""060650432463""","71.16","2019-2023","2022","Census","California (State)"
"Block Group","060650432464","CA","060650432464","=""060650432464""","86.56","2019-2023","2022","Census","California (State)"
"Block Group","060650432481","CA","060650432481","=""060650432481""","73.55","2019-2023","2022","Census","California (State)"
"Block Group","060650432482","CA","060650432482","=""060650432482""","65.25","2019-2023","2022","Census","California (State)"
"Block Group","060650432521","CA","060650432521","=""060650432521""","85.24","2019-2023","2022","Census","California (State)"
"Block Group","060650432522","CA","060650432522","=""060650432522""","75.89","2019-2023","2022","Census","California (State)"
"Block Group","060650432523","CA","060650432523","=""060650432523""","54.40","2019-2023","2022","Census","California (State)"
"Block Group","060650432524","CA","060650432524","=""060650432524""","66.47","2019-2023","2022","Census","California (State)"
"Block Group","060650432541","CA","060650432541","=""060650432541""","65.44","2019-2023","2022","Census","California (State)"
"Block Group","060650432542","CA","060650432542","=""060650432542""","68.41","2019-2023","2022","Census","California (State)"
"Block Group","060650432543","CA","060650432543","=""060650432543""","78.18","2019-2023","2022","Census","California (State)"
"Block Group","060650432561","CA","060650432561","=""060650432561""","90.37","2019-2023","2022","Census","California (State)"
"Block Group","060650432562","CA","060650432562","=""060650432562""","78.85","2019-2023","2022","Census","California (State)"
"Block Group","060650432563","CA","060650432563","=""060650432563""","89.71","2019-2023","2022","Census","California (State)"
"Block Group","060650432621","CA","060650432621","=""060650432621""","74.33","2019-2023","2022","Census","California (State)"
"Block Group","060650432622","CA","060650432622","=""060650432622""","80.61","2019-2023","2022","Census","California (State)"
"Block Group","060650432623","CA","060650432623","=""060650432623""","77.96","2019-2023","2022","Census","California (State)"
"Block Group","060650432641","CA","060650432641","=""060650432641""","77.98","2019-2023","2022","Census","California (State)"
"Block Group","060650432642","CA","060650432642","=""060650432642""","88.94","2019-2023","2022","Census","California (State)"
"Block Group","060650432643","CA","060650432643","=""060650432643""","72.78","2019-2023","2022","Census","California (State)"
"Block Group","060650432644","CA","060650432644","=""060650432644""","75.20","2019-2023","2022","Census","California (State)"
"Block Group","060650432651","CA","060650432651","=""060650432651""","78.53","2019-2023","2022","Census","California (State)"
"Block Group","060650432652","CA","060650432652","=""060650432652""","78.57","2019-2023","2022","Census","California (State)"
"Block Group","060650432653","CA","060650432653","=""060650432653""","86.56","2019-2023","2022","Census","California (State)"
"Block Group","060650432654","CA","060650432654","=""060650432654""","65.73","2019-2023","2022","Census","California (State)"
"Block Group","060650432655","CA","060650432655","=""060650432655""","78.33","2019-2023","2022","Census","California (State)"
"Block Group","060650432661","CA","060650432661","=""060650432661""","93.06","2019-2023","2022","Census","California (State)"
"Block Group","060650432662","CA","060650432662","=""060650432662""","89.72","2019-2023","2022","Census","California (State)"
"Block Group","060650432663","CA","060650432663","=""060650432663""","93.29","2019-2023","2022","Census","California (State)"
"Block Group","060650432664","CA","060650432664","=""060650432664""","87.03","2019-2023","2022","Census","California (State)"
"Block Group","060650432671","CA","060650432671","=""060650432671""","75.04","2019-2023","2022","Census","California (State)"
"Block Group","060650432672","CA","060650432672","=""060650432672""","78.97","2019-2023","2022","Census","California (State)"
"Block Group","060650432673","CA","060650432673","=""060650432673""","84.43","2019-2023","2022","Census","California (State)"
"Block Group","060650432701","CA","060650432701","=""060650432701""","82.68","2019-2023","2022","Census","California (State)"
"Block Group","060650432702","CA","060650432702","=""060650432702""","92.37","2019-2023","2022","Census","California (State)"
"Block Group","060650432711","CA","060650432711","=""060650432711""","81.52","2019-2023","2022","Census","California (State)"
"Block Group","060650432712","CA","060650432712","=""060650432712""","86.15","2019-2023","2022","Census","California (State)"
"Block Group","060650432721","CA","060650432721","=""060650432721""","76.58","2019-2023","2022","Census","California (State)"
"Block Group","060650432722","CA","060650432722","=""060650432722""","62.25","2019-2023","2022","Census","California (State)"
"Block Group","060650432723","CA","060650432723","=""060650432723""","83.89","2019-2023","2022","Census","California (State)"
"Block Group","060650432741","CA","060650432741","=""060650432741""","84.23","2019-2023","2022","Census","California (State)"
"Block Group","060650432742","CA","060650432742","=""060650432742""","89.00","2019-2023","2022","Census","California (State)"
"Block Group","060650432761","CA","060650432761","=""060650432761""","79.55","2019-2023","2022","Census","California (State)"
"Block Group","060650432762","CA","060650432762","=""060650432762""","82.29","2019-2023","2022","Census","California (State)"
"Block Group","060650432781","CA","060650432781","=""060650432781""","87.33","2019-2023","2022","Census","California (State)"
"Block Group","060650432782","CA","060650432782","=""060650432782""","60.76","2019-2023","2022","Census","California (State)"
"Block Group","060650432783","CA","060650432783","=""060650432783""","98.19","2019-2023","2022","Census","California (State)"
"Block Group","060650432784","CA","060650432784","=""060650432784""","73.64","2019-2023","2022","Census","California (State)"
"Block Group","060650432791","CA","060650432791","=""060650432791""","81.68","2019-2023","2022","Census","California (State)"
"Block Group","060650432792","CA","060650432792","=""060650432792""","90.40","2019-2023","2022","Census","California (State)"
"Block Group","060650432793","CA","060650432793","=""060650432793""","83.27","2019-2023","2022","Census","California (State)"
"Block Group","060650432921","CA","060650432921","=""060650432921""","85.00","2019-2023","2022","Census","California (State)"
"Block Group","060650432922","CA","060650432922","=""060650432922""","55.84","2019-2023","2022","Census","California (State)"
"Block Group","060650432923","CA","060650432923","=""060650432923""","88.99","2019-2023","2022","Census","California (State)"
"Block Group","060650432931","CA","060650432931","=""060650432931""","82.95","2019-2023","2022","Census","California (State)"
"Block Group","060650432932","CA","060650432932","=""060650432932""","95.56","2019-2023","2022","Census","California (State)"
"Block Group","060650432941","CA","060650432941","=""060650432941""","63.98","2019-2023","2022","Census","California (State)"
"Block Group","060650432942","CA","060650432942","=""060650432942""","86.15","2019-2023","2022","Census","California (State)"
"Block Group","060650432951","CA","060650432951","=""060650432951""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650432952","CA","060650432952","=""060650432952""","67.02","2019-2023","2022","Census","California (State)"
"Block Group","060650432953","CA","060650432953","=""060650432953""","81.04","2019-2023","2022","Census","California (State)"
"Block Group","060650432961","CA","060650432961","=""060650432961""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060650432962","CA","060650432962","=""060650432962""","82.16","2019-2023","2022","Census","California (State)"
"Block Group","060650432971","CA","060650432971","=""060650432971""","87.89","2019-2023","2022","Census","California (State)"
"Block Group","060650432972","CA","060650432972","=""060650432972""","76.55","2019-2023","2022","Census","California (State)"
"Block Group","060650432981","CA","060650432981","=""060650432981""","86.53","2019-2023","2022","Census","California (State)"
"Block Group","060650432982","CA","060650432982","=""060650432982""","67.97","2019-2023","2022","Census","California (State)"
"Block Group","060650432983","CA","060650432983","=""060650432983""","89.52","2019-2023","2022","Census","California (State)"
"Block Group","060650433041","CA","060650433041","=""060650433041""","82.30","2019-2023","2022","Census","California (State)"
"Block Group","060650433042","CA","060650433042","=""060650433042""","98.02","2019-2023","2022","Census","California (State)"
"Block Group","060650433043","CA","060650433043","=""060650433043""","87.23","2019-2023","2022","Census","California (State)"
"Block Group","060650433044","CA","060650433044","=""060650433044""","71.65","2019-2023","2022","Census","California (State)"
"Block Group","060650433045","CA","060650433045","=""060650433045""","86.77","2019-2023","2022","Census","California (State)"
"Block Group","060650433061","CA","060650433061","=""060650433061""","93.87","2019-2023","2022","Census","California (State)"
"Block Group","060650433062","CA","060650433062","=""060650433062""","92.53","2019-2023","2022","Census","California (State)"
"Block Group","060650433071","CA","060650433071","=""060650433071""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650433072","CA","060650433072","=""060650433072""","73.77","2019-2023","2022","Census","California (State)"
"Block Group","060650433073","CA","060650433073","=""060650433073""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650433074","CA","060650433074","=""060650433074""","96.57","2019-2023","2022","Census","California (State)"
"Block Group","060650433081","CA","060650433081","=""060650433081""","83.37","2019-2023","2022","Census","California (State)"
"Block Group","060650433082","CA","060650433082","=""060650433082""","80.60","2019-2023","2022","Census","California (State)"
"Block Group","060650433091","CA","060650433091","=""060650433091""","90.37","2019-2023","2022","Census","California (State)"
"Block Group","060650433092","CA","060650433092","=""060650433092""","95.35","2019-2023","2022","Census","California (State)"
"Block Group","060650433101","CA","060650433101","=""060650433101""","77.81","2019-2023","2022","Census","California (State)"
"Block Group","060650433102","CA","060650433102","=""060650433102""","95.01","2019-2023","2022","Census","California (State)"
