"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","060590525311","CA","060590525311","=""060590525311""","7724.99","2019-2023","2022","Census","California (State)"
"Block Group","060590525312","CA","060590525312","=""060590525312""","12074.33","2019-2023","2022","Census","California (State)"
"Block Group","060590525321","CA","060590525321","=""060590525321""","1604.46","2019-2023","2022","Census","California (State)"
"Block Group","060590525322","CA","060590525322","=""060590525322""","11797.15","2019-2023","2022","Census","California (State)"
"Block Group","060590525323","CA","060590525323","=""060590525323""","22165.32","2019-2023","2022","Census","California (State)"
"Block Group","060590525324","CA","060590525324","=""060590525324""","8146.42","2019-2023","2022","Census","California (State)"
"Block Group","060590525331","CA","060590525331","=""060590525331""","4048.75","2019-2023","2022","Census","California (State)"
"Block Group","060590525332","CA","060590525332","=""060590525332""","6098.66","2019-2023","2022","Census","California (State)"
"Block Group","060590525333","CA","060590525333","=""060590525333""","15907.75","2019-2023","2022","Census","California (State)"
"Block Group","060590525334","CA","060590525334","=""060590525334""","6880.23","2019-2023","2022","Census","California (State)"
"Block Group","060590525335","CA","060590525335","=""060590525335""","8070.14","2019-2023","2022","Census","California (State)"
"Block Group","060590525336","CA","060590525336","=""060590525336""","15022.03","2019-2023","2022","Census","California (State)"
"Block Group","060590525341","CA","060590525341","=""060590525341""","9072.56","2019-2023","2022","Census","California (State)"
"Block Group","060590525351","CA","060590525351","=""060590525351""","7878.75","2019-2023","2022","Census","California (State)"
"Block Group","060590525352","CA","060590525352","=""060590525352""","3814.18","2019-2023","2022","Census","California (State)"
"Block Group","060590525353","CA","060590525353","=""060590525353""","21249.42","2019-2023","2022","Census","California (State)"
"Block Group","060590525354","CA","060590525354","=""060590525354""","5876.05","2019-2023","2022","Census","California (State)"
"Block Group","060590626051","CA","060590626051","=""060590626051""","3736.66","2019-2023","2022","Census","California (State)"
"Block Group","060590626052","CA","060590626052","=""060590626052""","10292.52","2019-2023","2022","Census","California (State)"
"Block Group","060590626053","CA","060590626053","=""060590626053""","5297.97","2019-2023","2022","Census","California (State)"
"Block Group","060590626054","CA","060590626054","=""060590626054""","13697.03","2019-2023","2022","Census","California (State)"
"Block Group","060590626101","CA","060590626101","=""060590626101""","9724.74","2019-2023","2022","Census","California (State)"
"Block Group","060590626102","CA","060590626102","=""060590626102""","57187.40","2019-2023","2022","Census","California (State)"
"Block Group","060590626103","CA","060590626103","=""060590626103""","46082.87","2019-2023","2022","Census","California (State)"
"Block Group","060590626104","CA","060590626104","=""060590626104""","47695.50","2019-2023","2022","Census","California (State)"
"Block Group","060590626105","CA","060590626105","=""060590626105""","1318.49","2019-2023","2022","Census","California (State)"
"Block Group","060590626111","CA","060590626111","=""060590626111""","13013.83","2019-2023","2022","Census","California (State)"
"Block Group","060590626112","CA","060590626112","=""060590626112""","10057.96","2019-2023","2022","Census","California (State)"
"Block Group","060590626113","CA","060590626113","=""060590626113""","4809.01","2019-2023","2022","Census","California (State)"
"Block Group","060590626141","CA","060590626141","=""060590626141""","6136.20","2019-2023","2022","Census","California (State)"
"Block Group","060590626142","CA","060590626142","=""060590626142""","23435.22","2019-2023","2022","Census","California (State)"
"Block Group","060590626143","CA","060590626143","=""060590626143""","15001.51","2019-2023","2022","Census","California (State)"
"Block Group","060590626144","CA","060590626144","=""060590626144""","44548.40","2019-2023","2022","Census","California (State)"
"Block Group","060590626145","CA","060590626145","=""060590626145""","2467.20","2019-2023","2022","Census","California (State)"
"Block Group","060590626146","CA","060590626146","=""060590626146""","30976.32","2019-2023","2022","Census","California (State)"
"Block Group","060590626147","CA","060590626147","=""060590626147""","7875.36","2019-2023","2022","Census","California (State)"
"Block Group","060590626148","CA","060590626148","=""060590626148""","4339.32","2019-2023","2022","Census","California (State)"
"Block Group","060590626191","CA","060590626191","=""060590626191""","3497.50","2019-2023","2022","Census","California (State)"
"Block Group","060590626192","CA","060590626192","=""060590626192""","2246.82","2019-2023","2022","Census","California (State)"
"Block Group","060590626193","CA","060590626193","=""060590626193""","9816.09","2019-2023","2022","Census","California (State)"
"Block Group","060590626194","CA","060590626194","=""060590626194""","6023.34","2019-2023","2022","Census","California (State)"
"Block Group","060590626201","CA","060590626201","=""060590626201""","2964.02","2019-2023","2022","Census","California (State)"
"Block Group","060590626202","CA","060590626202","=""060590626202""","4760.60","2019-2023","2022","Census","California (State)"
"Block Group","060590626203","CA","060590626203","=""060590626203""","2952.48","2019-2023","2022","Census","California (State)"
"Block Group","060590626204","CA","060590626204","=""060590626204""","8457.94","2019-2023","2022","Census","California (State)"
"Block Group","060590626221","CA","060590626221","=""060590626221""","12859.77","2019-2023","2022","Census","California (State)"
"Block Group","060590626222","CA","060590626222","=""060590626222""","9166.09","2019-2023","2022","Census","California (State)"
"Block Group","060590626223","CA","060590626223","=""060590626223""","7955.18","2019-2023","2022","Census","California (State)"
"Block Group","060590626224","CA","060590626224","=""060590626224""","1141.35","2019-2023","2022","Census","California (State)"
"Block Group","060590626225","CA","060590626225","=""060590626225""","2841.51","2019-2023","2022","Census","California (State)"
"Block Group","060590626251","CA","060590626251","=""060590626251""","8824.24","2019-2023","2022","Census","California (State)"
"Block Group","060590626252","CA","060590626252","=""060590626252""","7841.25","2019-2023","2022","Census","California (State)"
"Block Group","060590626253","CA","060590626253","=""060590626253""","12875.90","2019-2023","2022","Census","California (State)"
"Block Group","060590626254","CA","060590626254","=""060590626254""","4953.35","2019-2023","2022","Census","California (State)"
"Block Group","060590626261","CA","060590626261","=""060590626261""","15850.83","2019-2023","2022","Census","California (State)"
"Block Group","060590626262","CA","060590626262","=""060590626262""","8297.90","2019-2023","2022","Census","California (State)"
"Block Group","060590626271","CA","060590626271","=""060590626271""","6621.52","2019-2023","2022","Census","California (State)"
"Block Group","060590626272","CA","060590626272","=""060590626272""","15895.40","2019-2023","2022","Census","California (State)"
"Block Group","060590626273","CA","060590626273","=""060590626273""","17693.29","2019-2023","2022","Census","California (State)"
"Block Group","060590626281","CA","060590626281","=""060590626281""","3455.50","2019-2023","2022","Census","California (State)"
"Block Group","060590626282","CA","060590626282","=""060590626282""","3609.32","2019-2023","2022","Census","California (State)"
"Block Group","060590626291","CA","060590626291","=""060590626291""","5917.02","2019-2023","2022","Census","California (State)"
"Block Group","060590626292","CA","060590626292","=""060590626292""","5549.70","2019-2023","2022","Census","California (State)"
"Block Group","060590626301","CA","060590626301","=""060590626301""","5009.78","2019-2023","2022","Census","California (State)"
"Block Group","060590626302","CA","060590626302","=""060590626302""","289.08","2019-2023","2022","Census","California (State)"
"Block Group","060590626311","CA","060590626311","=""060590626311""","2184.41","2019-2023","2022","Census","California (State)"
"Block Group","060590626312","CA","060590626312","=""060590626312""","2629.67","2019-2023","2022","Census","California (State)"
"Block Group","060590626313","CA","060590626313","=""060590626313""","5997.97","2019-2023","2022","Census","California (State)"
"Block Group","060590626314","CA","060590626314","=""060590626314""","4488.51","2019-2023","2022","Census","California (State)"
"Block Group","060590626321","CA","060590626321","=""060590626321""","282.81","2019-2023","2022","Census","California (State)"
"Block Group","060590626322","CA","060590626322","=""060590626322""","721.29","2019-2023","2022","Census","California (State)"
"Block Group","060590626323","CA","060590626323","=""060590626323""","2094.21","2019-2023","2022","Census","California (State)"
"Block Group","060590626324","CA","060590626324","=""060590626324""","851.34","2019-2023","2022","Census","California (State)"
"Block Group","060590626331","CA","060590626331","=""060590626331""","1680.49","2019-2023","2022","Census","California (State)"
"Block Group","060590626332","CA","060590626332","=""060590626332""","5665.33","2019-2023","2022","Census","California (State)"
"Block Group","060590626341","CA","060590626341","=""060590626341""","4526.06","2019-2023","2022","Census","California (State)"
"Block Group","060590626342","CA","060590626342","=""060590626342""","4761.72","2019-2023","2022","Census","California (State)"
"Block Group","060590626343","CA","060590626343","=""060590626343""","4709.14","2019-2023","2022","Census","California (State)"
"Block Group","060590626344","CA","060590626344","=""060590626344""","2385.10","2019-2023","2022","Census","California (State)"
"Block Group","060590626351","CA","060590626351","=""060590626351""","11936.07","2019-2023","2022","Census","California (State)"
"Block Group","060590626352","CA","060590626352","=""060590626352""","10479.53","2019-2023","2022","Census","California (State)"
"Block Group","060590626353","CA","060590626353","=""060590626353""","12014.71","2019-2023","2022","Census","California (State)"
"Block Group","060590626361","CA","060590626361","=""060590626361""","5122.84","2019-2023","2022","Census","California (State)"
"Block Group","060590626362","CA","060590626362","=""060590626362""","14359.04","2019-2023","2022","Census","California (State)"
"Block Group","060590626363","CA","060590626363","=""060590626363""","9930.91","2019-2023","2022","Census","California (State)"
"Block Group","060590626371","CA","060590626371","=""060590626371""","9572.74","2019-2023","2022","Census","California (State)"
"Block Group","060590626372","CA","060590626372","=""060590626372""","6397.39","2019-2023","2022","Census","California (State)"
"Block Group","060590626373","CA","060590626373","=""060590626373""","14388.08","2019-2023","2022","Census","California (State)"
"Block Group","060590626381","CA","060590626381","=""060590626381""","38493.60","2019-2023","2022","Census","California (State)"
"Block Group","060590626382","CA","060590626382","=""060590626382""","11537.31","2019-2023","2022","Census","California (State)"
"Block Group","060590626383","CA","060590626383","=""060590626383""","7721.69","2019-2023","2022","Census","California (State)"
"Block Group","060590626391","CA","060590626391","=""060590626391""","16290.30","2019-2023","2022","Census","California (State)"
"Block Group","060590626392","CA","060590626392","=""060590626392""","20666.69","2019-2023","2022","Census","California (State)"
"Block Group","060590626393","CA","060590626393","=""060590626393""","6175.88","2019-2023","2022","Census","California (State)"
"Block Group","060590626394","CA","060590626394","=""060590626394""","17506.14","2019-2023","2022","Census","California (State)"
"Block Group","060590626401","CA","060590626401","=""060590626401""","5608.01","2019-2023","2022","Census","California (State)"
"Block Group","060590626402","CA","060590626402","=""060590626402""","5861.09","2019-2023","2022","Census","California (State)"
"Block Group","060590626411","CA","060590626411","=""060590626411""","5430.93","2019-2023","2022","Census","California (State)"
"Block Group","060590626412","CA","060590626412","=""060590626412""","10815.15","2019-2023","2022","Census","California (State)"
"Block Group","060590626413","CA","060590626413","=""060590626413""","8589.39","2019-2023","2022","Census","California (State)"
"Block Group","060590626421","CA","060590626421","=""060590626421""","2253.32","2019-2023","2022","Census","California (State)"
"Block Group","060590626422","CA","060590626422","=""060590626422""","3761.23","2019-2023","2022","Census","California (State)"
"Block Group","060590626423","CA","060590626423","=""060590626423""","4627.51","2019-2023","2022","Census","California (State)"
"Block Group","060590626431","CA","060590626431","=""060590626431""","922.54","2019-2023","2022","Census","California (State)"
"Block Group","060590626432","CA","060590626432","=""060590626432""","713.38","2019-2023","2022","Census","California (State)"
"Block Group","060590626433","CA","060590626433","=""060590626433""","2927.00","2019-2023","2022","Census","California (State)"
"Block Group","060590626434","CA","060590626434","=""060590626434""","1333.56","2019-2023","2022","Census","California (State)"
"Block Group","060590626435","CA","060590626435","=""060590626435""","2740.49","2019-2023","2022","Census","California (State)"
"Block Group","060590626436","CA","060590626436","=""060590626436""","917.50","2019-2023","2022","Census","California (State)"
"Block Group","060590626437","CA","060590626437","=""060590626437""","183.84","2019-2023","2022","Census","California (State)"
"Block Group","060590626451","CA","060590626451","=""060590626451""","1132.28","2019-2023","2022","Census","California (State)"
"Block Group","060590626452","CA","060590626452","=""060590626452""","11819.67","2019-2023","2022","Census","California (State)"
"Block Group","060590626453","CA","060590626453","=""060590626453""","16029.07","2019-2023","2022","Census","California (State)"
"Block Group","060590626454","CA","060590626454","=""060590626454""","3105.72","2019-2023","2022","Census","California (State)"
"Block Group","060590626455","CA","060590626455","=""060590626455""","2862.14","2019-2023","2022","Census","California (State)"
"Block Group","060590626461","CA","060590626461","=""060590626461""","4855.03","2019-2023","2022","Census","California (State)"
"Block Group","060590626462","CA","060590626462","=""060590626462""","7833.82","2019-2023","2022","Census","California (State)"
"Block Group","060590626463","CA","060590626463","=""060590626463""","7203.21","2019-2023","2022","Census","California (State)"
"Block Group","060590626464","CA","060590626464","=""060590626464""","7101.07","2019-2023","2022","Census","California (State)"
"Block Group","060590626471","CA","060590626471","=""060590626471""","5525.61","2019-2023","2022","Census","California (State)"
"Block Group","060590626472","CA","060590626472","=""060590626472""","9425.77","2019-2023","2022","Census","California (State)"
"Block Group","060590626473","CA","060590626473","=""060590626473""","9811.43","2019-2023","2022","Census","California (State)"
"Block Group","060590626474","CA","060590626474","=""060590626474""","6345.61","2019-2023","2022","Census","California (State)"
"Block Group","060590626481","CA","060590626481","=""060590626481""","3906.46","2019-2023","2022","Census","California (State)"
"Block Group","060590626482","CA","060590626482","=""060590626482""","5370.76","2019-2023","2022","Census","California (State)"
"Block Group","060590626483","CA","060590626483","=""060590626483""","5408.02","2019-2023","2022","Census","California (State)"
"Block Group","060590626491","CA","060590626491","=""060590626491""","6940.33","2019-2023","2022","Census","California (State)"
"Block Group","060590626492","CA","060590626492","=""060590626492""","1403.72","2019-2023","2022","Census","California (State)"
"Block Group","060590626493","CA","060590626493","=""060590626493""","2281.83","2019-2023","2022","Census","California (State)"
"Block Group","060590626501","CA","060590626501","=""060590626501""","9777.03","2019-2023","2022","Census","California (State)"
"Block Group","060590626502","CA","060590626502","=""060590626502""","6071.59","2019-2023","2022","Census","California (State)"
"Block Group","060590626503","CA","060590626503","=""060590626503""","6817.90","2019-2023","2022","Census","California (State)"
"Block Group","060590626511","CA","060590626511","=""060590626511""","6833.16","2019-2023","2022","Census","California (State)"
"Block Group","060590626512","CA","060590626512","=""060590626512""","25189.77","2019-2023","2022","Census","California (State)"
"Block Group","060590626513","CA","060590626513","=""060590626513""","8312.96","2019-2023","2022","Census","California (State)"
"Block Group","060590626521","CA","060590626521","=""060590626521""","5576.10","2019-2023","2022","Census","California (State)"
"Block Group","060590626522","CA","060590626522","=""060590626522""","7667.27","2019-2023","2022","Census","California (State)"
"Block Group","060590626523","CA","060590626523","=""060590626523""","7221.42","2019-2023","2022","Census","California (State)"
"Block Group","060590626524","CA","060590626524","=""060590626524""","707.92","2019-2023","2022","Census","California (State)"
"Block Group","060590626531","CA","060590626531","=""060590626531""","3088.60","2019-2023","2022","Census","California (State)"
"Block Group","060590626532","CA","060590626532","=""060590626532""","1423.06","2019-2023","2022","Census","California (State)"
"Block Group","060590626533","CA","060590626533","=""060590626533""","3521.08","2019-2023","2022","Census","California (State)"
"Block Group","060590626541","CA","060590626541","=""060590626541""","14145.30","2019-2023","2022","Census","California (State)"
"Block Group","060590626542","CA","060590626542","=""060590626542""","9049.50","2019-2023","2022","Census","California (State)"
"Block Group","060590626543","CA","060590626543","=""060590626543""","3191.95","2019-2023","2022","Census","California (State)"
"Block Group","060590626551","CA","060590626551","=""060590626551""","549.03","2019-2023","2022","Census","California (State)"
"Block Group","060590626552","CA","060590626552","=""060590626552""","5333.96","2019-2023","2022","Census","California (State)"
"Block Group","060590626553","CA","060590626553","=""060590626553""","6061.43","2019-2023","2022","Census","California (State)"
"Block Group","060590626554","CA","060590626554","=""060590626554""","307.38","2019-2023","2022","Census","California (State)"
"Block Group","060590626561","CA","060590626561","=""060590626561""","726.16","2019-2023","2022","Census","California (State)"
"Block Group","060590626562","CA","060590626562","=""060590626562""","117.24","2019-2023","2022","Census","California (State)"
"Block Group","060590626563","CA","060590626563","=""060590626563""","7504.02","2019-2023","2022","Census","California (State)"
"Block Group","060590626571","CA","060590626571","=""060590626571""","20124.35","2019-2023","2022","Census","California (State)"
"Block Group","060590626572","CA","060590626572","=""060590626572""","2606.75","2019-2023","2022","Census","California (State)"
"Block Group","060590626581","CA","060590626581","=""060590626581""","6211.51","2019-2023","2022","Census","California (State)"
"Block Group","060590626582","CA","060590626582","=""060590626582""","3389.06","2019-2023","2022","Census","California (State)"
"Block Group","060590626583","CA","060590626583","=""060590626583""","4543.44","2019-2023","2022","Census","California (State)"
"Block Group","060590627011","CA","060590627011","=""060590627011""","4959.25","2019-2023","2022","Census","California (State)"
"Block Group","060590627012","CA","060590627012","=""060590627012""","6776.97","2019-2023","2022","Census","California (State)"
"Block Group","060590627021","CA","060590627021","=""060590627021""","3881.22","2019-2023","2022","Census","California (State)"
"Block Group","060590627022","CA","060590627022","=""060590627022""","9705.49","2019-2023","2022","Census","California (State)"
"Block Group","060590627023","CA","060590627023","=""060590627023""","9304.76","2019-2023","2022","Census","California (State)"
"Block Group","060590627024","CA","060590627024","=""060590627024""","21585.88","2019-2023","2022","Census","California (State)"
"Block Group","060590627025","CA","060590627025","=""060590627025""","3759.11","2019-2023","2022","Census","California (State)"
"Block Group","060590628001","CA","060590628001","=""060590628001""","4719.94","2019-2023","2022","Census","California (State)"
"Block Group","060590628002","CA","060590628002","=""060590628002""","1667.02","2019-2023","2022","Census","California (State)"
"Block Group","060590628003","CA","060590628003","=""060590628003""","8723.09","2019-2023","2022","Census","California (State)"
"Block Group","060590628004","CA","060590628004","=""060590628004""","11966.21","2019-2023","2022","Census","California (State)"
"Block Group","060590629001","CA","060590629001","=""060590629001""","10362.93","2019-2023","2022","Census","California (State)"
"Block Group","060590629002","CA","060590629002","=""060590629002""","8235.40","2019-2023","2022","Census","California (State)"
"Block Group","060590630041","CA","060590630041","=""060590630041""","4920.61","2019-2023","2022","Census","California (State)"
"Block Group","060590630042","CA","060590630042","=""060590630042""","17995.44","2019-2023","2022","Census","California (State)"
"Block Group","060590630043","CA","060590630043","=""060590630043""","1338.17","2019-2023","2022","Census","California (State)"
"Block Group","060590630044","CA","060590630044","=""060590630044""","2687.44","2019-2023","2022","Census","California (State)"
"Block Group","060590630051","CA","060590630051","=""060590630051""","5285.20","2019-2023","2022","Census","California (State)"
"Block Group","060590630052","CA","060590630052","=""060590630052""","10654.81","2019-2023","2022","Census","California (State)"
"Block Group","060590630061","CA","060590630061","=""060590630061""","18453.67","2019-2023","2022","Census","California (State)"
"Block Group","060590630062","CA","060590630062","=""060590630062""","6362.66","2019-2023","2022","Census","California (State)"
"Block Group","060590630071","CA","060590630071","=""060590630071""","1559.60","2019-2023","2022","Census","California (State)"
"Block Group","060590630072","CA","060590630072","=""060590630072""","5258.99","2019-2023","2022","Census","California (State)"
"Block Group","060590630073","CA","060590630073","=""060590630073""","5909.57","2019-2023","2022","Census","California (State)"
"Block Group","060590630074","CA","060590630074","=""060590630074""","5036.19","2019-2023","2022","Census","California (State)"
"Block Group","060590630081","CA","060590630081","=""060590630081""","17373.10","2019-2023","2022","Census","California (State)"
"Block Group","060590630082","CA","060590630082","=""060590630082""","713.94","2019-2023","2022","Census","California (State)"
"Block Group","060590630091","CA","060590630091","=""060590630091""","1736.88","2019-2023","2022","Census","California (State)"
"Block Group","060590630092","CA","060590630092","=""060590630092""","3136.81","2019-2023","2022","Census","California (State)"
"Block Group","060590630101","CA","060590630101","=""060590630101""","6021.67","2019-2023","2022","Census","California (State)"
"Block Group","060590630102","CA","060590630102","=""060590630102""","28858.75","2019-2023","2022","Census","California (State)"
"Block Group","060590630103","CA","060590630103","=""060590630103""","3207.72","2019-2023","2022","Census","California (State)"
"Block Group","060590630104","CA","060590630104","=""060590630104""","6380.21","2019-2023","2022","Census","California (State)"
"Block Group","060590631011","CA","060590631011","=""060590631011""","4924.98","2019-2023","2022","Census","California (State)"
"Block Group","060590631012","CA","060590631012","=""060590631012""","2070.28","2019-2023","2022","Census","California (State)"
"Block Group","060590631021","CA","060590631021","=""060590631021""","11447.56","2019-2023","2022","Census","California (State)"
"Block Group","060590631022","CA","060590631022","=""060590631022""","13641.14","2019-2023","2022","Census","California (State)"
"Block Group","060590631023","CA","060590631023","=""060590631023""","7796.55","2019-2023","2022","Census","California (State)"
"Block Group","060590631024","CA","060590631024","=""060590631024""","9319.75","2019-2023","2022","Census","California (State)"
"Block Group","060590631031","CA","060590631031","=""060590631031""","6649.81","2019-2023","2022","Census","California (State)"
"Block Group","060590631032","CA","060590631032","=""060590631032""","13810.92","2019-2023","2022","Census","California (State)"
"Block Group","060590632011","CA","060590632011","=""060590632011""","9914.52","2019-2023","2022","Census","California (State)"
"Block Group","060590632012","CA","060590632012","=""060590632012""","7170.33","2019-2023","2022","Census","California (State)"
"Block Group","060590632013","CA","060590632013","=""060590632013""","9759.58","2019-2023","2022","Census","California (State)"
"Block Group","060590632021","CA","060590632021","=""060590632021""","21576.68","2019-2023","2022","Census","California (State)"
"Block Group","060590632022","CA","060590632022","=""060590632022""","5200.76","2019-2023","2022","Census","California (State)"
"Block Group","060590632023","CA","060590632023","=""060590632023""","10470.95","2019-2023","2022","Census","California (State)"
"Block Group","060590632024","CA","060590632024","=""060590632024""","10723.96","2019-2023","2022","Census","California (State)"
"Block Group","060590633011","CA","060590633011","=""060590633011""","10623.21","2019-2023","2022","Census","California (State)"
"Block Group","060590633012","CA","060590633012","=""060590633012""","6805.76","2019-2023","2022","Census","California (State)"
"Block Group","060590633013","CA","060590633013","=""060590633013""","9432.07","2019-2023","2022","Census","California (State)"
"Block Group","060590633021","CA","060590633021","=""060590633021""","5797.17","2019-2023","2022","Census","California (State)"
"Block Group","060590633022","CA","060590633022","=""060590633022""","8028.27","2019-2023","2022","Census","California (State)"
"Block Group","060590633023","CA","060590633023","=""060590633023""","8341.60","2019-2023","2022","Census","California (State)"
"Block Group","060590633024","CA","060590633024","=""060590633024""","7300.15","2019-2023","2022","Census","California (State)"
"Block Group","060590634001","CA","060590634001","=""060590634001""","8278.98","2019-2023","2022","Census","California (State)"
"Block Group","060590634002","CA","060590634002","=""060590634002""","10074.07","2019-2023","2022","Census","California (State)"
"Block Group","060590634003","CA","060590634003","=""060590634003""","3743.55","2019-2023","2022","Census","California (State)"
"Block Group","060590634004","CA","060590634004","=""060590634004""","4341.94","2019-2023","2022","Census","California (State)"
"Block Group","060590634005","CA","060590634005","=""060590634005""","3906.45","2019-2023","2022","Census","California (State)"
"Block Group","060590635001","CA","060590635001","=""060590635001""","3846.59","2019-2023","2022","Census","California (State)"
"Block Group","060590635002","CA","060590635002","=""060590635002""","6229.30","2019-2023","2022","Census","California (State)"
"Block Group","060590635003","CA","060590635003","=""060590635003""","16302.89","2019-2023","2022","Census","California (State)"
"Block Group","060590635004","CA","060590635004","=""060590635004""","7899.64","2019-2023","2022","Census","California (State)"
"Block Group","060590635005","CA","060590635005","=""060590635005""","13924.36","2019-2023","2022","Census","California (State)"
"Block Group","060590635006","CA","060590635006","=""060590635006""","17501.50","2019-2023","2022","Census","California (State)"
"Block Group","060590636011","CA","060590636011","=""060590636011""","4136.98","2019-2023","2022","Census","California (State)"
"Block Group","060590636012","CA","060590636012","=""060590636012""","8745.06","2019-2023","2022","Census","California (State)"
"Block Group","060590636013","CA","060590636013","=""060590636013""","12138.23","2019-2023","2022","Census","California (State)"
"Block Group","060590636031","CA","060590636031","=""060590636031""","1351.51","2019-2023","2022","Census","California (State)"
"Block Group","060590636032","CA","060590636032","=""060590636032""","10102.73","2019-2023","2022","Census","California (State)"
"Block Group","060590636033","CA","060590636033","=""060590636033""","7228.25","2019-2023","2022","Census","California (State)"
"Block Group","060590636034","CA","060590636034","=""060590636034""","13601.75","2019-2023","2022","Census","California (State)"
"Block Group","060590636041","CA","060590636041","=""060590636041""","8162.68","2019-2023","2022","Census","California (State)"
"Block Group","060590636042","CA","060590636042","=""060590636042""","9981.08","2019-2023","2022","Census","California (State)"
"Block Group","060590636051","CA","060590636051","=""060590636051""","31855.69","2019-2023","2022","Census","California (State)"
"Block Group","060590636052","CA","060590636052","=""060590636052""","13116.28","2019-2023","2022","Census","California (State)"
"Block Group","060590636053","CA","060590636053","=""060590636053""","10865.65","2019-2023","2022","Census","California (State)"
"Block Group","060590637011","CA","060590637011","=""060590637011""","12417.10","2019-2023","2022","Census","California (State)"
"Block Group","060590637012","CA","060590637012","=""060590637012""","14865.47","2019-2023","2022","Census","California (State)"
"Block Group","060590637013","CA","060590637013","=""060590637013""","25038.57","2019-2023","2022","Census","California (State)"
"Block Group","060590637014","CA","060590637014","=""060590637014""","23443.98","2019-2023","2022","Census","California (State)"
"Block Group","060590637021","CA","060590637021","=""060590637021""","9855.10","2019-2023","2022","Census","California (State)"
"Block Group","060590637022","CA","060590637022","=""060590637022""","4986.88","2019-2023","2022","Census","California (State)"
"Block Group","060590637023","CA","060590637023","=""060590637023""","10632.58","2019-2023","2022","Census","California (State)"
"Block Group","060590637024","CA","060590637024","=""060590637024""","24677.30","2019-2023","2022","Census","California (State)"
"Block Group","060590637025","CA","060590637025","=""060590637025""","10389.95","2019-2023","2022","Census","California (State)"
"Block Group","060590638021","CA","060590638021","=""060590638021""","8803.44","2019-2023","2022","Census","California (State)"
"Block Group","060590638022","CA","060590638022","=""060590638022""","4220.64","2019-2023","2022","Census","California (State)"
"Block Group","060590638031","CA","060590638031","=""060590638031""","4059.45","2019-2023","2022","Census","California (State)"
"Block Group","060590638032","CA","060590638032","=""060590638032""","1437.78","2019-2023","2022","Census","California (State)"
"Block Group","060590638033","CA","060590638033","=""060590638033""","16326.05","2019-2023","2022","Census","California (State)"
"Block Group","060590638034","CA","060590638034","=""060590638034""","9175.56","2019-2023","2022","Census","California (State)"
"Block Group","060590638051","CA","060590638051","=""060590638051""","5149.12","2019-2023","2022","Census","California (State)"
"Block Group","060590638052","CA","060590638052","=""060590638052""","9278.61","2019-2023","2022","Census","California (State)"
"Block Group","060590638061","CA","060590638061","=""060590638061""","8365.68","2019-2023","2022","Census","California (State)"
"Block Group","060590638062","CA","060590638062","=""060590638062""","6494.69","2019-2023","2022","Census","California (State)"
"Block Group","060590638063","CA","060590638063","=""060590638063""","2715.25","2019-2023","2022","Census","California (State)"
"Block Group","060590638071","CA","060590638071","=""060590638071""","2696.62","2019-2023","2022","Census","California (State)"
"Block Group","060590638072","CA","060590638072","=""060590638072""","4216.86","2019-2023","2022","Census","California (State)"
"Block Group","060590638073","CA","060590638073","=""060590638073""","13851.08","2019-2023","2022","Census","California (State)"
"Block Group","060590638081","CA","060590638081","=""060590638081""","16791.37","2019-2023","2022","Census","California (State)"
"Block Group","060590638082","CA","060590638082","=""060590638082""","17913.32","2019-2023","2022","Census","California (State)"
"Block Group","060590638083","CA","060590638083","=""060590638083""","14787.93","2019-2023","2022","Census","California (State)"
"Block Group","060590639021","CA","060590639021","=""060590639021""","7796.04","2019-2023","2022","Census","California (State)"
"Block Group","060590639022","CA","060590639022","=""060590639022""","14869.04","2019-2023","2022","Census","California (State)"
"Block Group","060590639023","CA","060590639023","=""060590639023""","3239.99","2019-2023","2022","Census","California (State)"
"Block Group","060590639024","CA","060590639024","=""060590639024""","10438.05","2019-2023","2022","Census","California (State)"
"Block Group","060590639031","CA","060590639031","=""060590639031""","5705.72","2019-2023","2022","Census","California (State)"
"Block Group","060590639032","CA","060590639032","=""060590639032""","9083.78","2019-2023","2022","Census","California (State)"
"Block Group","060590639041","CA","060590639041","=""060590639041""","2104.83","2019-2023","2022","Census","California (State)"
"Block Group","060590639042","CA","060590639042","=""060590639042""","8734.93","2019-2023","2022","Census","California (State)"
"Block Group","060590639043","CA","060590639043","=""060590639043""","37973.12","2019-2023","2022","Census","California (State)"
"Block Group","060590639051","CA","060590639051","=""060590639051""","8094.23","2019-2023","2022","Census","California (State)"
"Block Group","060590639052","CA","060590639052","=""060590639052""","8316.63","2019-2023","2022","Census","California (State)"
"Block Group","060590639053","CA","060590639053","=""060590639053""","6689.07","2019-2023","2022","Census","California (State)"
"Block Group","060590639061","CA","060590639061","=""060590639061""","11485.29","2019-2023","2022","Census","California (State)"
"Block Group","060590639062","CA","060590639062","=""060590639062""","44945.39","2019-2023","2022","Census","California (State)"
"Block Group","060590639063","CA","060590639063","=""060590639063""","10118.38","2019-2023","2022","Census","California (State)"
"Block Group","060590639081","CA","060590639081","=""060590639081""","6824.37","2019-2023","2022","Census","California (State)"
