"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040131091021","AZ","040131091021","=""040131091021""","262.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091022","AZ","040131091022","=""040131091022""","451.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091023","AZ","040131091023","=""040131091023""","555.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131092001","AZ","040131092001","=""040131092001""","523.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131092002","AZ","040131092002","=""040131092002""","586.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131092003","AZ","040131092003","=""040131092003""","682.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131093001","AZ","040131093001","=""040131093001""","634.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131093002","AZ","040131093002","=""040131093002""","612.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131093003","AZ","040131093003","=""040131093003""","300.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094001","AZ","040131094001","=""040131094001""","435.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094002","AZ","040131094002","=""040131094002""","540.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094003","AZ","040131094003","=""040131094003""","274.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094004","AZ","040131094004","=""040131094004""","578.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131094005","AZ","040131094005","=""040131094005""","595.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131095001","AZ","040131095001","=""040131095001""","513.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131095002","AZ","040131095002","=""040131095002""","751.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131095003","AZ","040131095003","=""040131095003""","506.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096011","AZ","040131096011","=""040131096011""","627.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096012","AZ","040131096012","=""040131096012""","223.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096013","AZ","040131096013","=""040131096013""","512.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096021","AZ","040131096021","=""040131096021""","472.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096022","AZ","040131096022","=""040131096022""","457.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096023","AZ","040131096023","=""040131096023""","441.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096031","AZ","040131096031","=""040131096031""","0.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096032","AZ","040131096032","=""040131096032""","505.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096033","AZ","040131096033","=""040131096033""","354.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096034","AZ","040131096034","=""040131096034""","437.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096041","AZ","040131096041","=""040131096041""","331.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131096042","AZ","040131096042","=""040131096042""","537.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097011","AZ","040131097011","=""040131097011""","431.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097012","AZ","040131097012","=""040131097012""","608.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097013","AZ","040131097013","=""040131097013""","567.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097014","AZ","040131097014","=""040131097014""","403.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097021","AZ","040131097021","=""040131097021""","472.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097022","AZ","040131097022","=""040131097022""","387.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097023","AZ","040131097023","=""040131097023""","662.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097031","AZ","040131097031","=""040131097031""","948.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097032","AZ","040131097032","=""040131097032""","527.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097041","AZ","040131097041","=""040131097041""","431.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097042","AZ","040131097042","=""040131097042""","223.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097051","AZ","040131097051","=""040131097051""","545.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131097052","AZ","040131097052","=""040131097052""","666.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098011","AZ","040131098011","=""040131098011""","547.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098012","AZ","040131098012","=""040131098012""","552.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098021","AZ","040131098021","=""040131098021""","512.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098022","AZ","040131098022","=""040131098022""","647.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131098023","AZ","040131098023","=""040131098023""","301.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099001","AZ","040131099001","=""040131099001""","592.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099002","AZ","040131099002","=""040131099002""","367.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099003","AZ","040131099003","=""040131099003""","465.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131099004","AZ","040131099004","=""040131099004""","796.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100011","AZ","040131100011","=""040131100011""","624.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100012","AZ","040131100012","=""040131100012""","561.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100021","AZ","040131100021","=""040131100021""","438.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131100022","AZ","040131100022","=""040131100022""","437.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101001","AZ","040131101001","=""040131101001""","675.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101002","AZ","040131101002","=""040131101002""","316.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101003","AZ","040131101003","=""040131101003""","564.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131101004","AZ","040131101004","=""040131101004""","633.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104001","AZ","040131104001","=""040131104001""","423.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104002","AZ","040131104002","=""040131104002""","574.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104003","AZ","040131104003","=""040131104003""","474.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131104004","AZ","040131104004","=""040131104004""","485.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105011","AZ","040131105011","=""040131105011""","520.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105012","AZ","040131105012","=""040131105012""","331.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105013","AZ","040131105013","=""040131105013""","320.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105021","AZ","040131105021","=""040131105021""","348.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131105022","AZ","040131105022","=""040131105022""","505.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106001","AZ","040131106001","=""040131106001""","544.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106002","AZ","040131106002","=""040131106002""","354.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106003","AZ","040131106003","=""040131106003""","387.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131106004","AZ","040131106004","=""040131106004""","539.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107011","AZ","040131107011","=""040131107011""","152.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107012","AZ","040131107012","=""040131107012""","496.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107021","AZ","040131107021","=""040131107021""","659.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131107022","AZ","040131107022","=""040131107022""","521.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108011","AZ","040131108011","=""040131108011""","498.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108012","AZ","040131108012","=""040131108012""","561.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108013","AZ","040131108013","=""040131108013""","308.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108021","AZ","040131108021","=""040131108021""","513.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131108022","AZ","040131108022","=""040131108022""","572.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109011","AZ","040131109011","=""040131109011""","466.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109012","AZ","040131109012","=""040131109012""","547.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131109021","AZ","040131109021","=""040131109021""","792.60","2021","2010","EPA Smart Location Database","Arizona (State)"
