"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190023003","AZ","040190023003","=""040190023003""","86.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190024001","AZ","040190024001","=""040190024001""","85.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190024002","AZ","040190024002","=""040190024002""","62.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190024003","AZ","040190024003","=""040190024003""","89.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190024004","AZ","040190024004","=""040190024004""","89.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025031","AZ","040190025031","=""040190025031""","70.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025032","AZ","040190025032","=""040190025032""","88.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025033","AZ","040190025033","=""040190025033""","93.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025041","AZ","040190025041","=""040190025041""","96.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025042","AZ","040190025042","=""040190025042""","86.51","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025043","AZ","040190025043","=""040190025043""","87.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025051","AZ","040190025051","=""040190025051""","79.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025052","AZ","040190025052","=""040190025052""","85.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025053","AZ","040190025053","=""040190025053""","62.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025054","AZ","040190025054","=""040190025054""","94.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025071","AZ","040190025071","=""040190025071""","96.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025072","AZ","040190025072","=""040190025072""","86.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025081","AZ","040190025081","=""040190025081""","84.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025082","AZ","040190025082","=""040190025082""","89.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025083","AZ","040190025083","=""040190025083""","83.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025091","AZ","040190025091","=""040190025091""","73.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025092","AZ","040190025092","=""040190025092""","57.60","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190025093","AZ","040190025093","=""040190025093""","66.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026021","AZ","040190026021","=""040190026021""","75.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026022","AZ","040190026022","=""040190026022""","55.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026023","AZ","040190026023","=""040190026023""","80.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026024","AZ","040190026024","=""040190026024""","83.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026031","AZ","040190026031","=""040190026031""","71.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026032","AZ","040190026032","=""040190026032""","84.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026041","AZ","040190026041","=""040190026041""","80.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026042","AZ","040190026042","=""040190026042""","81.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190026043","AZ","040190026043","=""040190026043""","83.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027021","AZ","040190027021","=""040190027021""","70.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027022","AZ","040190027022","=""040190027022""","89.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027023","AZ","040190027023","=""040190027023""","60.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027024","AZ","040190027024","=""040190027024""","45.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027025","AZ","040190027025","=""040190027025""","52.60","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027031","AZ","040190027031","=""040190027031""","54.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027032","AZ","040190027032","=""040190027032""","72.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027033","AZ","040190027033","=""040190027033""","77.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027041","AZ","040190027041","=""040190027041""","72.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190027042","AZ","040190027042","=""040190027042""","80.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028011","AZ","040190028011","=""040190028011""","76.01","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028012","AZ","040190028012","=""040190028012""","94.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028021","AZ","040190028021","=""040190028021""","81.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028022","AZ","040190028022","=""040190028022""","76.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028023","AZ","040190028023","=""040190028023""","63.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028031","AZ","040190028031","=""040190028031""","68.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190028032","AZ","040190028032","=""040190028032""","82.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029011","AZ","040190029011","=""040190029011""","85.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029012","AZ","040190029012","=""040190029012""","89.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029013","AZ","040190029013","=""040190029013""","70.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029014","AZ","040190029014","=""040190029014""","29.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029015","AZ","040190029015","=""040190029015""","82.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029041","AZ","040190029041","=""040190029041""","84.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029042","AZ","040190029042","=""040190029042""","60.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029043","AZ","040190029043","=""040190029043""","77.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029051","AZ","040190029051","=""040190029051""","95.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029052","AZ","040190029052","=""040190029052""","85.45","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029053","AZ","040190029053","=""040190029053""","56.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029054","AZ","040190029054","=""040190029054""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029061","AZ","040190029061","=""040190029061""","61.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190029062","AZ","040190029062","=""040190029062""","74.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030021","AZ","040190030021","=""040190030021""","73.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030022","AZ","040190030022","=""040190030022""","84.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030023","AZ","040190030023","=""040190030023""","80.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030024","AZ","040190030024","=""040190030024""","97.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030031","AZ","040190030031","=""040190030031""","77.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030032","AZ","040190030032","=""040190030032""","75.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030033","AZ","040190030033","=""040190030033""","70.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030034","AZ","040190030034","=""040190030034""","81.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190030041","AZ","040190030041","=""040190030041""","81.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031021","AZ","040190031021","=""040190031021""","62.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031022","AZ","040190031022","=""040190031022""","75.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031023","AZ","040190031023","=""040190031023""","60.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031031","AZ","040190031031","=""040190031031""","82.55","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031032","AZ","040190031032","=""040190031032""","66.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031033","AZ","040190031033","=""040190031033""","70.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031041","AZ","040190031041","=""040190031041""","80.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031042","AZ","040190031042","=""040190031042""","85.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190031043","AZ","040190031043","=""040190031043""","88.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190032011","AZ","040190032011","=""040190032011""","93.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190032012","AZ","040190032012","=""040190032012""","70.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190032013","AZ","040190032013","=""040190032013""","78.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190032021","AZ","040190032021","=""040190032021""","85.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190032022","AZ","040190032022","=""040190032022""","67.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190032023","AZ","040190032023","=""040190032023""","43.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033021","AZ","040190033021","=""040190033021""","82.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033022","AZ","040190033022","=""040190033022""","63.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033023","AZ","040190033023","=""040190033023""","76.88","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033031","AZ","040190033031","=""040190033031""","61.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033032","AZ","040190033032","=""040190033032""","42.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033033","AZ","040190033033","=""040190033033""","87.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033041","AZ","040190033041","=""040190033041""","72.54","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033042","AZ","040190033042","=""040190033042""","65.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190033043","AZ","040190033043","=""040190033043""","56.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190034001","AZ","040190034001","=""040190034001""","85.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190034002","AZ","040190034002","=""040190034002""","83.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190034003","AZ","040190034003","=""040190034003""","73.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190034004","AZ","040190034004","=""040190034004""","94.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190034005","AZ","040190034005","=""040190034005""","63.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035021","AZ","040190035021","=""040190035021""","80.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035022","AZ","040190035022","=""040190035022""","85.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035023","AZ","040190035023","=""040190035023""","72.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035031","AZ","040190035031","=""040190035031""","65.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035032","AZ","040190035032","=""040190035032""","87.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035041","AZ","040190035041","=""040190035041""","96.45","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035042","AZ","040190035042","=""040190035042""","66.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035051","AZ","040190035051","=""040190035051""","97.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035052","AZ","040190035052","=""040190035052""","73.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035053","AZ","040190035053","=""040190035053""","71.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035061","AZ","040190035061","=""040190035061""","77.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035062","AZ","040190035062","=""040190035062""","81.89","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190035063","AZ","040190035063","=""040190035063""","83.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190036011","AZ","040190036011","=""040190036011""","98.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190036012","AZ","040190036012","=""040190036012""","86.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190036013","AZ","040190036013","=""040190036013""","63.01","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037021","AZ","040190037021","=""040190037021""","85.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037022","AZ","040190037022","=""040190037022""","61.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037023","AZ","040190037023","=""040190037023""","88.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037024","AZ","040190037024","=""040190037024""","73.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037041","AZ","040190037041","=""040190037041""","81.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037042","AZ","040190037042","=""040190037042""","94.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037051","AZ","040190037051","=""040190037051""","89.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037052","AZ","040190037052","=""040190037052""","94.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037053","AZ","040190037053","=""040190037053""","89.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037061","AZ","040190037061","=""040190037061""","89.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037062","AZ","040190037062","=""040190037062""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037063","AZ","040190037063","=""040190037063""","82.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037064","AZ","040190037064","=""040190037064""","94.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037071","AZ","040190037071","=""040190037071""","90.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190037072","AZ","040190037072","=""040190037072""","92.22","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190038011","AZ","040190038011","=""040190038011""","79.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190038012","AZ","040190038012","=""040190038012""","94.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190038021","AZ","040190038021","=""040190038021""","82.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190038022","AZ","040190038022","=""040190038022""","94.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190038023","AZ","040190038023","=""040190038023""","96.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190039011","AZ","040190039011","=""040190039011""","91.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190039021","AZ","040190039021","=""040190039021""","92.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190039022","AZ","040190039022","=""040190039022""","92.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190039031","AZ","040190039031","=""040190039031""","95.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190039032","AZ","040190039032","=""040190039032""","95.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040081","AZ","040190040081","=""040190040081""","85.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040082","AZ","040190040082","=""040190040082""","96.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040083","AZ","040190040083","=""040190040083""","85.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040101","AZ","040190040101","=""040190040101""","67.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040102","AZ","040190040102","=""040190040102""","94.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040103","AZ","040190040103","=""040190040103""","94.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040261","AZ","040190040261","=""040190040261""","82.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040262","AZ","040190040262","=""040190040262""","83.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040263","AZ","040190040263","=""040190040263""","49.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040291","AZ","040190040291","=""040190040291""","79.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040292","AZ","040190040292","=""040190040292""","96.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040293","AZ","040190040293","=""040190040293""","86.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040301","AZ","040190040301","=""040190040301""","82.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040311","AZ","040190040311","=""040190040311""","55.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040312","AZ","040190040312","=""040190040312""","71.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040313","AZ","040190040313","=""040190040313""","82.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040314","AZ","040190040314","=""040190040314""","60.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040321","AZ","040190040321","=""040190040321""","81.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040322","AZ","040190040322","=""040190040322""","85.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040323","AZ","040190040323","=""040190040323""","83.55","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040331","AZ","040190040331","=""040190040331""","89.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040332","AZ","040190040332","=""040190040332""","81.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040341","AZ","040190040341","=""040190040341""","80.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040342","AZ","040190040342","=""040190040342""","88.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040351","AZ","040190040351","=""040190040351""","92.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040352","AZ","040190040352","=""040190040352""","91.60","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040353","AZ","040190040353","=""040190040353""","95.54","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040361","AZ","040190040361","=""040190040361""","92.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040362","AZ","040190040362","=""040190040362""","95.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040371","AZ","040190040371","=""040190040371""","93.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040372","AZ","040190040372","=""040190040372""","94.06","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040381","AZ","040190040381","=""040190040381""","88.95","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040382","AZ","040190040382","=""040190040382""","86.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040391","AZ","040190040391","=""040190040391""","79.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040392","AZ","040190040392","=""040190040392""","81.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040393","AZ","040190040393","=""040190040393""","82.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040421","AZ","040190040421","=""040190040421""","90.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040422","AZ","040190040422","=""040190040422""","95.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040423","AZ","040190040423","=""040190040423""","88.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040424","AZ","040190040424","=""040190040424""","61.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040431","AZ","040190040431","=""040190040431""","88.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040432","AZ","040190040432","=""040190040432""","79.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040441","AZ","040190040441","=""040190040441""","68.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040442","AZ","040190040442","=""040190040442""","67.95","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040461","AZ","040190040461","=""040190040461""","86.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040462","AZ","040190040462","=""040190040462""","92.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040463","AZ","040190040463","=""040190040463""","42.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040464","AZ","040190040464","=""040190040464""","84.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040471","AZ","040190040471","=""040190040471""","75.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040472","AZ","040190040472","=""040190040472""","75.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040481","AZ","040190040481","=""040190040481""","69.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040482","AZ","040190040482","=""040190040482""","87.55","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040483","AZ","040190040483","=""040190040483""","87.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040491","AZ","040190040491","=""040190040491""","84.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040492","AZ","040190040492","=""040190040492""","88.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040501","AZ","040190040501","=""040190040501""","86.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040511","AZ","040190040511","=""040190040511""","68.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040512","AZ","040190040512","=""040190040512""","71.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040513","AZ","040190040513","=""040190040513""","95.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040521","AZ","040190040521","=""040190040521""","80.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040522","AZ","040190040522","=""040190040522""","75.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040531","AZ","040190040531","=""040190040531""","83.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040532","AZ","040190040532","=""040190040532""","91.12","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040541","AZ","040190040541","=""040190040541""","76.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040551","AZ","040190040551","=""040190040551""","68.95","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040552","AZ","040190040552","=""040190040552""","77.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040561","AZ","040190040561","=""040190040561""","73.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040562","AZ","040190040562","=""040190040562""","80.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040571","AZ","040190040571","=""040190040571""","84.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040572","AZ","040190040572","=""040190040572""","87.08","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040573","AZ","040190040573","=""040190040573""","91.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040581","AZ","040190040581","=""040190040581""","66.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040582","AZ","040190040582","=""040190040582""","80.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040583","AZ","040190040583","=""040190040583""","90.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040611","AZ","040190040611","=""040190040611""","94.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040612","AZ","040190040612","=""040190040612""","70.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040613","AZ","040190040613","=""040190040613""","70.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040614","AZ","040190040614","=""040190040614""","80.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040621","AZ","040190040621","=""040190040621""","80.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040622","AZ","040190040622","=""040190040622""","83.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040623","AZ","040190040623","=""040190040623""","70.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040631","AZ","040190040631","=""040190040631""","70.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040632","AZ","040190040632","=""040190040632""","91.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040633","AZ","040190040633","=""040190040633""","75.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040634","AZ","040190040634","=""040190040634""","77.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040651","AZ","040190040651","=""040190040651""","87.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040652","AZ","040190040652","=""040190040652""","76.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040661","AZ","040190040661","=""040190040661""","83.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040662","AZ","040190040662","=""040190040662""","95.55","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040671","AZ","040190040671","=""040190040671""","62.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040672","AZ","040190040672","=""040190040672""","86.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040673","AZ","040190040673","=""040190040673""","80.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040681","AZ","040190040681","=""040190040681""","85.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040682","AZ","040190040682","=""040190040682""","73.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040683","AZ","040190040683","=""040190040683""","82.02","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040684","AZ","040190040684","=""040190040684""","80.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040691","AZ","040190040691","=""040190040691""","96.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040692","AZ","040190040692","=""040190040692""","79.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040693","AZ","040190040693","=""040190040693""","96.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040694","AZ","040190040694","=""040190040694""","81.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040701","AZ","040190040701","=""040190040701""","88.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040702","AZ","040190040702","=""040190040702""","74.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040711","AZ","040190040711","=""040190040711""","82.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040712","AZ","040190040712","=""040190040712""","80.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040713","AZ","040190040713","=""040190040713""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040714","AZ","040190040714","=""040190040714""","73.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040721","AZ","040190040721","=""040190040721""","95.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040731","AZ","040190040731","=""040190040731""","91.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040732","AZ","040190040732","=""040190040732""","89.17","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040741","AZ","040190040741","=""040190040741""","76.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040751","AZ","040190040751","=""040190040751""","87.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040752","AZ","040190040752","=""040190040752""","77.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040761","AZ","040190040761","=""040190040761""","91.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040762","AZ","040190040762","=""040190040762""","75.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040763","AZ","040190040763","=""040190040763""","94.22","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040764","AZ","040190040764","=""040190040764""","93.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040771","AZ","040190040771","=""040190040771""","89.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040772","AZ","040190040772","=""040190040772""","80.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040781","AZ","040190040781","=""040190040781""","97.09","2019-2023","2022","Census","Arizona (State)"
