"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","040270003012","AZ","040270003012","=""040270003012""","7933","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003013","AZ","040270003013","=""040270003013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003021","AZ","040270003021","=""040270003021""","4829","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003022","AZ","040270003022","=""040270003022""","9497","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003023","AZ","040270003023","=""040270003023""","9167","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004021","AZ","040270004021","=""040270004021""","1838","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004022","AZ","040270004022","=""040270004022""","109","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004023","AZ","040270004023","=""040270004023""","1214","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004031","AZ","040270004031","=""040270004031""","695","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004041","AZ","040270004041","=""040270004041""","7887","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004042","AZ","040270004042","=""040270004042""","1852","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004043","AZ","040270004043","=""040270004043""","8960","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004044","AZ","040270004044","=""040270004044""","9168","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005011","AZ","040270005011","=""040270005011""","9088","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005012","AZ","040270005012","=""040270005012""","8889","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005021","AZ","040270005021","=""040270005021""","9314","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005022","AZ","040270005022","=""040270005022""","6880","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005023","AZ","040270005023","=""040270005023""","6922","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006001","AZ","040270006001","=""040270006001""","11603","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006002","AZ","040270006002","=""040270006002""","9092","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006003","AZ","040270006003","=""040270006003""","9925","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006004","AZ","040270006004","=""040270006004""","1448","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006005","AZ","040270006005","=""040270006005""","1139","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270007001","AZ","040270007001","=""040270007001""","8709","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270007002","AZ","040270007002","=""040270007002""","11427","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270007003","AZ","040270007003","=""040270007003""","10960","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008001","AZ","040270008001","=""040270008001""","7129","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008002","AZ","040270008002","=""040270008002""","11215","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008003","AZ","040270008003","=""040270008003""","7622","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008004","AZ","040270008004","=""040270008004""","10203","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008005","AZ","040270008005","=""040270008005""","596","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009011","AZ","040270009011","=""040270009011""","9330","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009012","AZ","040270009012","=""040270009012""","10820","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009021","AZ","040270009021","=""040270009021""","7269","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009022","AZ","040270009022","=""040270009022""","8552","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009031","AZ","040270009031","=""040270009031""","9170","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009032","AZ","040270009032","=""040270009032""","8906","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009051","AZ","040270009051","=""040270009051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009052","AZ","040270009052","=""040270009052""","6283","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009053","AZ","040270009053","=""040270009053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009054","AZ","040270009054","=""040270009054""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009071","AZ","040270009071","=""040270009071""","10560","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009072","AZ","040270009072","=""040270009072""","10631","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009073","AZ","040270009073","=""040270009073""","8654","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009081","AZ","040270009081","=""040270009081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009082","AZ","040270009082","=""040270009082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010011","AZ","040270010011","=""040270010011""","1303","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010012","AZ","040270010012","=""040270010012""","1397","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010013","AZ","040270010013","=""040270010013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010031","AZ","040270010031","=""040270010031""","2240","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010032","AZ","040270010032","=""040270010032""","4034","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010041","AZ","040270010041","=""040270010041""","10572","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010042","AZ","040270010042","=""040270010042""","11899","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010043","AZ","040270010043","=""040270010043""","9226","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270011001","AZ","040270011001","=""040270011001""","2143","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270011002","AZ","040270011002","=""040270011002""","1151","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270011003","AZ","040270011003","=""040270011003""","1073","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270011004","AZ","040270011004","=""040270011004""","548","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270012001","AZ","040270012001","=""040270012001""","5658","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270012002","AZ","040270012002","=""040270012002""","5771","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270012003","AZ","040270012003","=""040270012003""","377","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270012004","AZ","040270012004","=""040270012004""","5251","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109051","AZ","040270109051","=""040270109051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109052","AZ","040270109052","=""040270109052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109071","AZ","040270109071","=""040270109071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109072","AZ","040270109072","=""040270109072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109073","AZ","040270109073","=""040270109073""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109101","AZ","040270109101","=""040270109101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109102","AZ","040270109102","=""040270109102""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109111","AZ","040270109111","=""040270109111""","1959","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109112","AZ","040270109112","=""040270109112""","465","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109113","AZ","040270109113","=""040270109113""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109131","AZ","040270109131","=""040270109131""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109141","AZ","040270109141","=""040270109141""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270109142","AZ","040270109142","=""040270109142""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270110001","AZ","040270110001","=""040270110001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270110002","AZ","040270110002","=""040270110002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270110003","AZ","040270110003","=""040270110003""","102","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111041","AZ","040270111041","=""040270111041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111042","AZ","040270111042","=""040270111042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111061","AZ","040270111061","=""040270111061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111062","AZ","040270111062","=""040270111062""","1466","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111071","AZ","040270111071","=""040270111071""","4826","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111072","AZ","040270111072","=""040270111072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111073","AZ","040270111073","=""040270111073""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111081","AZ","040270111081","=""040270111081""","442","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111082","AZ","040270111082","=""040270111082""","310","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111101","AZ","040270111101","=""040270111101""","2462","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270111102","AZ","040270111102","=""040270111102""","24","2021","2010","EPA Smart Location Database","Arizona (State)"
