"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190040314","AZ","040190040314","=""040190040314""","3122.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040321","AZ","040190040321","=""040190040321""","1355.29","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040322","AZ","040190040322","=""040190040322""","3936.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040323","AZ","040190040323","=""040190040323""","6605.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040331","AZ","040190040331","=""040190040331""","7251.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040332","AZ","040190040332","=""040190040332""","8349.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040341","AZ","040190040341","=""040190040341""","9116.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040342","AZ","040190040342","=""040190040342""","6997.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040351","AZ","040190040351","=""040190040351""","4997.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040352","AZ","040190040352","=""040190040352""","4176.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040353","AZ","040190040353","=""040190040353""","6496.86","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040361","AZ","040190040361","=""040190040361""","7806.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040362","AZ","040190040362","=""040190040362""","4674.81","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040371","AZ","040190040371","=""040190040371""","3271.76","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040372","AZ","040190040372","=""040190040372""","7291.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040381","AZ","040190040381","=""040190040381""","6077.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040382","AZ","040190040382","=""040190040382""","6242.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040391","AZ","040190040391","=""040190040391""","5738.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040392","AZ","040190040392","=""040190040392""","4462.76","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040393","AZ","040190040393","=""040190040393""","5431.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040421","AZ","040190040421","=""040190040421""","5742.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040422","AZ","040190040422","=""040190040422""","29790.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040423","AZ","040190040423","=""040190040423""","2830.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040424","AZ","040190040424","=""040190040424""","6066.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040431","AZ","040190040431","=""040190040431""","3647.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040432","AZ","040190040432","=""040190040432""","4020.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040441","AZ","040190040441","=""040190040441""","1802.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040442","AZ","040190040442","=""040190040442""","701.30","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040461","AZ","040190040461","=""040190040461""","4134.53","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040462","AZ","040190040462","=""040190040462""","8921.72","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040463","AZ","040190040463","=""040190040463""","4878.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040464","AZ","040190040464","=""040190040464""","8093.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040471","AZ","040190040471","=""040190040471""","1731.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040472","AZ","040190040472","=""040190040472""","4273.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040481","AZ","040190040481","=""040190040481""","3657.86","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040482","AZ","040190040482","=""040190040482""","4368.68","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040483","AZ","040190040483","=""040190040483""","5411.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040491","AZ","040190040491","=""040190040491""","5287.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040492","AZ","040190040492","=""040190040492""","2143.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040501","AZ","040190040501","=""040190040501""","671.86","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040511","AZ","040190040511","=""040190040511""","768.94","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040512","AZ","040190040512","=""040190040512""","220.72","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040513","AZ","040190040513","=""040190040513""","827.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040521","AZ","040190040521","=""040190040521""","765.32","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040522","AZ","040190040522","=""040190040522""","3.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040531","AZ","040190040531","=""040190040531""","1089.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040532","AZ","040190040532","=""040190040532""","1127.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040541","AZ","040190040541","=""040190040541""","917.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040551","AZ","040190040551","=""040190040551""","1177.75","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040552","AZ","040190040552","=""040190040552""","1130.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040561","AZ","040190040561","=""040190040561""","3596.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040562","AZ","040190040562","=""040190040562""","2326.97","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040571","AZ","040190040571","=""040190040571""","2201.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040572","AZ","040190040572","=""040190040572""","3718.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040573","AZ","040190040573","=""040190040573""","3972.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040581","AZ","040190040581","=""040190040581""","5922.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040582","AZ","040190040582","=""040190040582""","1573.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040583","AZ","040190040583","=""040190040583""","1414.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040611","AZ","040190040611","=""040190040611""","94.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040612","AZ","040190040612","=""040190040612""","265.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040613","AZ","040190040613","=""040190040613""","274.38","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040614","AZ","040190040614","=""040190040614""","3.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040621","AZ","040190040621","=""040190040621""","1197.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040622","AZ","040190040622","=""040190040622""","640.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040623","AZ","040190040623","=""040190040623""","241.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040631","AZ","040190040631","=""040190040631""","3034.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040632","AZ","040190040632","=""040190040632""","6298.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040633","AZ","040190040633","=""040190040633""","243.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040634","AZ","040190040634","=""040190040634""","1101.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040651","AZ","040190040651","=""040190040651""","6849.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040652","AZ","040190040652","=""040190040652""","6818.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040661","AZ","040190040661","=""040190040661""","6181.24","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040662","AZ","040190040662","=""040190040662""","6365.66","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040671","AZ","040190040671","=""040190040671""","2265.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040672","AZ","040190040672","=""040190040672""","5749.13","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040673","AZ","040190040673","=""040190040673""","5076.50","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040681","AZ","040190040681","=""040190040681""","3948.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040682","AZ","040190040682","=""040190040682""","1915.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040683","AZ","040190040683","=""040190040683""","3353.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040684","AZ","040190040684","=""040190040684""","4140.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040691","AZ","040190040691","=""040190040691""","3606.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040692","AZ","040190040692","=""040190040692""","3315.24","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040693","AZ","040190040693","=""040190040693""","10561.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040694","AZ","040190040694","=""040190040694""","6589.81","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040701","AZ","040190040701","=""040190040701""","10358.92","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040702","AZ","040190040702","=""040190040702""","4701.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040711","AZ","040190040711","=""040190040711""","13224.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040712","AZ","040190040712","=""040190040712""","4915.93","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040713","AZ","040190040713","=""040190040713""","12054.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040714","AZ","040190040714","=""040190040714""","9081.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040721","AZ","040190040721","=""040190040721""","5636.92","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040731","AZ","040190040731","=""040190040731""","2318.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040732","AZ","040190040732","=""040190040732""","526.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040741","AZ","040190040741","=""040190040741""","451.30","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040751","AZ","040190040751","=""040190040751""","4498.53","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040752","AZ","040190040752","=""040190040752""","3973.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040761","AZ","040190040761","=""040190040761""","5584.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040762","AZ","040190040762","=""040190040762""","18846.38","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040763","AZ","040190040763","=""040190040763""","2492.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040764","AZ","040190040764","=""040190040764""","6331.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040771","AZ","040190040771","=""040190040771""","3621.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040772","AZ","040190040772","=""040190040772""","6062.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040781","AZ","040190040781","=""040190040781""","5023.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040782","AZ","040190040782","=""040190040782""","3279.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040791","AZ","040190040791","=""040190040791""","1205.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040792","AZ","040190040792","=""040190040792""","1849.18","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040801","AZ","040190040801","=""040190040801""","1827.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040802","AZ","040190040802","=""040190040802""","984.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040803","AZ","040190040803","=""040190040803""","2613.62","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040811","AZ","040190040811","=""040190040811""","430.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040812","AZ","040190040812","=""040190040812""","209.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040813","AZ","040190040813","=""040190040813""","1502.91","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040821","AZ","040190040821","=""040190040821""","3173.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190040822","AZ","040190040822","=""040190040822""","2649.74","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041091","AZ","040190041091","=""040190041091""","41.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041092","AZ","040190041092","=""040190041092""","504.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041093","AZ","040190041093","=""040190041093""","4.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041101","AZ","040190041101","=""040190041101""","2861.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041102","AZ","040190041102","=""040190041102""","8250.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041121","AZ","040190041121","=""040190041121""","1922.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041122","AZ","040190041122","=""040190041122""","5054.62","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041141","AZ","040190041141","=""040190041141""","42.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041142","AZ","040190041142","=""040190041142""","1963.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041151","AZ","040190041151","=""040190041151""","14284.53","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041152","AZ","040190041152","=""040190041152""","7485.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041153","AZ","040190041153","=""040190041153""","3039.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041154","AZ","040190041154","=""040190041154""","7182.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041161","AZ","040190041161","=""040190041161""","5893.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041171","AZ","040190041171","=""040190041171""","11030.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041172","AZ","040190041172","=""040190041172""","5693.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041173","AZ","040190041173","=""040190041173""","1406.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041181","AZ","040190041181","=""040190041181""","320.38","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041182","AZ","040190041182","=""040190041182""","5839.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041183","AZ","040190041183","=""040190041183""","2020.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041221","AZ","040190041221","=""040190041221""","7031.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041222","AZ","040190041222","=""040190041222""","2199.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041261","AZ","040190041261","=""040190041261""","1367.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041262","AZ","040190041262","=""040190041262""","2777.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041263","AZ","040190041263","=""040190041263""","577.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041271","AZ","040190041271","=""040190041271""","8.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041272","AZ","040190041272","=""040190041272""","358.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041273","AZ","040190041273","=""040190041273""","169.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041281","AZ","040190041281","=""040190041281""","352.29","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041282","AZ","040190041282","=""040190041282""","6663.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041291","AZ","040190041291","=""040190041291""","1754.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041292","AZ","040190041292","=""040190041292""","35.41","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041293","AZ","040190041293","=""040190041293""","19.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041301","AZ","040190041301","=""040190041301""","1208.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041302","AZ","040190041302","=""040190041302""","466.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041311","AZ","040190041311","=""040190041311""","2027.89","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041312","AZ","040190041312","=""040190041312""","4869.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041313","AZ","040190041313","=""040190041313""","170.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041321","AZ","040190041321","=""040190041321""","5623.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041322","AZ","040190041322","=""040190041322""","799.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041331","AZ","040190041331","=""040190041331""","4624.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190041332","AZ","040190041332","=""040190041332""","3356.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043071","AZ","040190043071","=""040190043071""","1314.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043072","AZ","040190043072","=""040190043072""","939.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043073","AZ","040190043073","=""040190043073""","3118.42","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043074","AZ","040190043074","=""040190043074""","1476.67","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043101","AZ","040190043101","=""040190043101""","647.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043111","AZ","040190043111","=""040190043111""","692.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043112","AZ","040190043112","=""040190043112""","616.31","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043113","AZ","040190043113","=""040190043113""","1935.72","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043121","AZ","040190043121","=""040190043121""","2116.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043122","AZ","040190043122","=""040190043122""","4679.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043123","AZ","040190043123","=""040190043123""","2360.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043131","AZ","040190043131","=""040190043131""","251.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043132","AZ","040190043132","=""040190043132""","349.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043133","AZ","040190043133","=""040190043133""","32.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043134","AZ","040190043134","=""040190043134""","46.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043161","AZ","040190043161","=""040190043161""","6.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043162","AZ","040190043162","=""040190043162""","14.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043163","AZ","040190043163","=""040190043163""","0.75","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043171","AZ","040190043171","=""040190043171""","2486.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043172","AZ","040190043172","=""040190043172""","2246.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043173","AZ","040190043173","=""040190043173""","3001.75","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043174","AZ","040190043174","=""040190043174""","1197.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043201","AZ","040190043201","=""040190043201""","1135.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043211","AZ","040190043211","=""040190043211""","4462.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043212","AZ","040190043212","=""040190043212""","7086.32","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043221","AZ","040190043221","=""040190043221""","1987.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043222","AZ","040190043222","=""040190043222""","3185.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043223","AZ","040190043223","=""040190043223""","6066.29","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043231","AZ","040190043231","=""040190043231""","2901.46","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043232","AZ","040190043232","=""040190043232""","570.97","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043241","AZ","040190043241","=""040190043241""","2782.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043242","AZ","040190043242","=""040190043242""","934.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043243","AZ","040190043243","=""040190043243""","355.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043244","AZ","040190043244","=""040190043244""","126.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043251","AZ","040190043251","=""040190043251""","801.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043252","AZ","040190043252","=""040190043252""","14.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043261","AZ","040190043261","=""040190043261""","1023.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043262","AZ","040190043262","=""040190043262""","3448.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043263","AZ","040190043263","=""040190043263""","305.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043271","AZ","040190043271","=""040190043271""","1239.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043272","AZ","040190043272","=""040190043272""","2265.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043273","AZ","040190043273","=""040190043273""","1199.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043274","AZ","040190043274","=""040190043274""","17.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043281","AZ","040190043281","=""040190043281""","1039.92","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043282","AZ","040190043282","=""040190043282""","1608.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043283","AZ","040190043283","=""040190043283""","1177.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043284","AZ","040190043284","=""040190043284""","84.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043301","AZ","040190043301","=""040190043301""","931.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043302","AZ","040190043302","=""040190043302""","5096.94","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043303","AZ","040190043303","=""040190043303""","2904.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043321","AZ","040190043321","=""040190043321""","609.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043322","AZ","040190043322","=""040190043322""","2006.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043331","AZ","040190043331","=""040190043331""","912.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043332","AZ","040190043332","=""040190043332""","454.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043351","AZ","040190043351","=""040190043351""","10652.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043352","AZ","040190043352","=""040190043352""","3611.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043353","AZ","040190043353","=""040190043353""","9141.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043354","AZ","040190043354","=""040190043354""","4463.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043361","AZ","040190043361","=""040190043361""","9828.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043362","AZ","040190043362","=""040190043362""","1527.59","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043371","AZ","040190043371","=""040190043371""","3439.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043372","AZ","040190043372","=""040190043372""","2393.31","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043381","AZ","040190043381","=""040190043381""","2502.18","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043382","AZ","040190043382","=""040190043382""","735.13","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043391","AZ","040190043391","=""040190043391""","1121.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043392","AZ","040190043392","=""040190043392""","4705.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043393","AZ","040190043393","=""040190043393""","1771.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043401","AZ","040190043401","=""040190043401""","335.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043402","AZ","040190043402","=""040190043402""","327.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190043403","AZ","040190043403","=""040190043403""","2469.62","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044041","AZ","040190044041","=""040190044041""","2409.17","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044042","AZ","040190044042","=""040190044042""","4238.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044043","AZ","040190044043","=""040190044043""","2381.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044044","AZ","040190044044","=""040190044044""","3431.75","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044071","AZ","040190044071","=""040190044071""","4012.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044072","AZ","040190044072","=""040190044072""","7564.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044073","AZ","040190044073","=""040190044073""","3509.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044074","AZ","040190044074","=""040190044074""","4110.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044121","AZ","040190044121","=""040190044121""","686.96","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044122","AZ","040190044122","=""040190044122""","6015.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044123","AZ","040190044123","=""040190044123""","1484.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044131","AZ","040190044131","=""040190044131""","3244.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044132","AZ","040190044132","=""040190044132""","3306.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044141","AZ","040190044141","=""040190044141""","5424.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044142","AZ","040190044142","=""040190044142""","3442.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044151","AZ","040190044151","=""040190044151""","471.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044181","AZ","040190044181","=""040190044181""","300.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044182","AZ","040190044182","=""040190044182""","405.68","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044191","AZ","040190044191","=""040190044191""","789.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044192","AZ","040190044192","=""040190044192""","49.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044193","AZ","040190044193","=""040190044193""","604.18","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044194","AZ","040190044194","=""040190044194""","148.88","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044221","AZ","040190044221","=""040190044221""","125.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044222","AZ","040190044222","=""040190044222""","3091.88","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044223","AZ","040190044223","=""040190044223""","6109.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044224","AZ","040190044224","=""040190044224""","1027.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044225","AZ","040190044225","=""040190044225""","205.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044231","AZ","040190044231","=""040190044231""","136.50","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044232","AZ","040190044232","=""040190044232""","212.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044241","AZ","040190044241","=""040190044241""","13.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044242","AZ","040190044242","=""040190044242""","203.95","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190044251","AZ","040190044251","=""040190044251""","4.22","2019-2023","2021","Census","Arizona (State)"
