"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3apo","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190043241","AZ","040190043241","=""040190043241""","1.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043242","AZ","040190043242","=""040190043242""","5.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043251","AZ","040190043251","=""040190043251""","0.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043261","AZ","040190043261","=""040190043261""","3.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043271","AZ","040190043271","=""040190043271""","0.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043272","AZ","040190043272","=""040190043272""","10.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043281","AZ","040190043281","=""040190043281""","2.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043282","AZ","040190043282","=""040190043282""","11.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043283","AZ","040190043283","=""040190043283""","4.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043291","AZ","040190043291","=""040190043291""","12.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043301","AZ","040190043301","=""040190043301""","10.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043302","AZ","040190043302","=""040190043302""","23.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043311","AZ","040190043311","=""040190043311""","8.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043312","AZ","040190043312","=""040190043312""","18.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043321","AZ","040190043321","=""040190043321""","5.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043322","AZ","040190043322","=""040190043322""","20.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043331","AZ","040190043331","=""040190043331""","5.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043341","AZ","040190043341","=""040190043341""","3.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044041","AZ","040190044041","=""040190044041""","12.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044042","AZ","040190044042","=""040190044042""","21.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044043","AZ","040190044043","=""040190044043""","31.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044071","AZ","040190044071","=""040190044071""","14.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044072","AZ","040190044072","=""040190044072""","25.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044111","AZ","040190044111","=""040190044111""","1.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044112","AZ","040190044112","=""040190044112""","18.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044121","AZ","040190044121","=""040190044121""","3.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044122","AZ","040190044122","=""040190044122""","6.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044131","AZ","040190044131","=""040190044131""","12.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044132","AZ","040190044132","=""040190044132""","16.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044141","AZ","040190044141","=""040190044141""","14.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044151","AZ","040190044151","=""040190044151""","2.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044152","AZ","040190044152","=""040190044152""","9.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044181","AZ","040190044181","=""040190044181""","1.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044182","AZ","040190044182","=""040190044182""","1.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044191","AZ","040190044191","=""040190044191""","3.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044192","AZ","040190044192","=""040190044192""","6.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044193","AZ","040190044193","=""040190044193""","1.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044211","AZ","040190044211","=""040190044211""","1.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044212","AZ","040190044212","=""040190044212""","8.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044213","AZ","040190044213","=""040190044213""","9.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044221","AZ","040190044221","=""040190044221""","1.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044222","AZ","040190044222","=""040190044222""","15.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044223","AZ","040190044223","=""040190044223""","2.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044224","AZ","040190044224","=""040190044224""","19.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044231","AZ","040190044231","=""040190044231""","2.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044232","AZ","040190044232","=""040190044232""","2.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044241","AZ","040190044241","=""040190044241""","0.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044242","AZ","040190044242","=""040190044242""","2.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044251","AZ","040190044251","=""040190044251""","0.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044252","AZ","040190044252","=""040190044252""","2.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044253","AZ","040190044253","=""040190044253""","6.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044261","AZ","040190044261","=""040190044261""","8.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044271","AZ","040190044271","=""040190044271""","9.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044272","AZ","040190044272","=""040190044272""","5.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044281","AZ","040190044281","=""040190044281""","0.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044282","AZ","040190044282","=""040190044282""","0.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044291","AZ","040190044291","=""040190044291""","6.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044301","AZ","040190044301","=""040190044301""","0.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044302","AZ","040190044302","=""040190044302""","4.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044311","AZ","040190044311","=""040190044311""","0.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044312","AZ","040190044312","=""040190044312""","4.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045041","AZ","040190045041","=""040190045041""","9.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045042","AZ","040190045042","=""040190045042""","19.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045043","AZ","040190045043","=""040190045043""","11.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045044","AZ","040190045044","=""040190045044""","5.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045045","AZ","040190045045","=""040190045045""","13.99","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045051","AZ","040190045051","=""040190045051""","20.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045052","AZ","040190045052","=""040190045052""","18.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045053","AZ","040190045053","=""040190045053""","23.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045061","AZ","040190045061","=""040190045061""","23.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045062","AZ","040190045062","=""040190045062""","10.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045063","AZ","040190045063","=""040190045063""","16.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045081","AZ","040190045081","=""040190045081""","10.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045082","AZ","040190045082","=""040190045082""","15.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045083","AZ","040190045083","=""040190045083""","19.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045101","AZ","040190045101","=""040190045101""","13.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045102","AZ","040190045102","=""040190045102""","17.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045111","AZ","040190045111","=""040190045111""","23.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045112","AZ","040190045112","=""040190045112""","13.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045113","AZ","040190045113","=""040190045113""","10.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045121","AZ","040190045121","=""040190045121""","10.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045122","AZ","040190045122","=""040190045122""","13.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045123","AZ","040190045123","=""040190045123""","17.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045131","AZ","040190045131","=""040190045131""","10.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045132","AZ","040190045132","=""040190045132""","26.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045133","AZ","040190045133","=""040190045133""","18.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046101","AZ","040190046101","=""040190046101""","9.11","2021","2010","EPA Smart Location Database","Arizona (State)"
