"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Road Network Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040250017022","AZ","040250017022","=""040250017022""","1.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017023","AZ","040250017023","=""040250017023""","17.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017031","AZ","040250017031","=""040250017031""","1.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017032","AZ","040250017032","=""040250017032""","19.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018011","AZ","040250018011","=""040250018011""","3.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018012","AZ","040250018012","=""040250018012""","5.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018021","AZ","040250018021","=""040250018021""","0.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018022","AZ","040250018022","=""040250018022""","1.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018023","AZ","040250018023","=""040250018023""","19.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019001","AZ","040250019001","=""040250019001""","0.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019002","AZ","040250019002","=""040250019002""","12.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019003","AZ","040250019003","=""040250019003""","0.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019004","AZ","040250019004","=""040250019004""","2.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020011","AZ","040250020011","=""040250020011""","16.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020012","AZ","040250020012","=""040250020012""","12.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020013","AZ","040250020013","=""040250020013""","13.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020021","AZ","040250020021","=""040250020021""","2.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020022","AZ","040250020022","=""040250020022""","12.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020023","AZ","040250020023","=""040250020023""","8.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020031","AZ","040250020031","=""040250020031""","9.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020032","AZ","040250020032","=""040250020032""","13.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020041","AZ","040250020041","=""040250020041""","12.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020042","AZ","040250020042","=""040250020042""","1.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020043","AZ","040250020043","=""040250020043""","15.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020044","AZ","040250020044","=""040250020044""","16.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250021001","AZ","040250021001","=""040250021001""","1.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250021002","AZ","040250021002","=""040250021002""","0.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270001001","AZ","040270001001","=""040270001001""","22.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270001002","AZ","040270001002","=""040270001002""","17.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270002001","AZ","040270002001","=""040270002001""","24.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270002002","AZ","040270002002","=""040270002002""","22.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270002003","AZ","040270002003","=""040270002003""","21.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003011","AZ","040270003011","=""040270003011""","8.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003012","AZ","040270003012","=""040270003012""","20.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003013","AZ","040270003013","=""040270003013""","25.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003021","AZ","040270003021","=""040270003021""","29.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003022","AZ","040270003022","=""040270003022""","26.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003023","AZ","040270003023","=""040270003023""","21.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004021","AZ","040270004021","=""040270004021""","8.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004022","AZ","040270004022","=""040270004022""","10.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004023","AZ","040270004023","=""040270004023""","17.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004031","AZ","040270004031","=""040270004031""","18.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004041","AZ","040270004041","=""040270004041""","28.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004042","AZ","040270004042","=""040270004042""","20.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004043","AZ","040270004043","=""040270004043""","22.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270004044","AZ","040270004044","=""040270004044""","21.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005011","AZ","040270005011","=""040270005011""","20.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005012","AZ","040270005012","=""040270005012""","22.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005021","AZ","040270005021","=""040270005021""","28.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005022","AZ","040270005022","=""040270005022""","24.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270005023","AZ","040270005023","=""040270005023""","26.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006001","AZ","040270006001","=""040270006001""","21.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006002","AZ","040270006002","=""040270006002""","24.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006003","AZ","040270006003","=""040270006003""","24.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006004","AZ","040270006004","=""040270006004""","22.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270006005","AZ","040270006005","=""040270006005""","25.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270007001","AZ","040270007001","=""040270007001""","20.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270007002","AZ","040270007002","=""040270007002""","12.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270007003","AZ","040270007003","=""040270007003""","24.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008001","AZ","040270008001","=""040270008001""","21.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008002","AZ","040270008002","=""040270008002""","24.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008003","AZ","040270008003","=""040270008003""","20.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008004","AZ","040270008004","=""040270008004""","29.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270008005","AZ","040270008005","=""040270008005""","23.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009011","AZ","040270009011","=""040270009011""","24.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009012","AZ","040270009012","=""040270009012""","28.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009021","AZ","040270009021","=""040270009021""","16.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009022","AZ","040270009022","=""040270009022""","14.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009031","AZ","040270009031","=""040270009031""","25.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009032","AZ","040270009032","=""040270009032""","16.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009051","AZ","040270009051","=""040270009051""","15.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009052","AZ","040270009052","=""040270009052""","24.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009053","AZ","040270009053","=""040270009053""","26.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009054","AZ","040270009054","=""040270009054""","18.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009071","AZ","040270009071","=""040270009071""","14.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009072","AZ","040270009072","=""040270009072""","27.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009073","AZ","040270009073","=""040270009073""","12.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009081","AZ","040270009081","=""040270009081""","3.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270009082","AZ","040270009082","=""040270009082""","13.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010011","AZ","040270010011","=""040270010011""","24.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010012","AZ","040270010012","=""040270010012""","9.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010013","AZ","040270010013","=""040270010013""","6.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010031","AZ","040270010031","=""040270010031""","17.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010032","AZ","040270010032","=""040270010032""","16.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010041","AZ","040270010041","=""040270010041""","25.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270010042","AZ","040270010042","=""040270010042""","22.36","2021","2010","EPA Smart Location Database","Arizona (State)"
