"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","National Walkability Index","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","natwalkind","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190043132","AZ","040190043132","=""040190043132""","2.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043133","AZ","040190043133","=""040190043133""","2.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043134","AZ","040190043134","=""040190043134""","2.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043161","AZ","040190043161","=""040190043161""","2.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043162","AZ","040190043162","=""040190043162""","2.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043163","AZ","040190043163","=""040190043163""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043171","AZ","040190043171","=""040190043171""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043172","AZ","040190043172","=""040190043172""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043173","AZ","040190043173","=""040190043173""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043201","AZ","040190043201","=""040190043201""","9.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043202","AZ","040190043202","=""040190043202""","10.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043211","AZ","040190043211","=""040190043211""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043212","AZ","040190043212","=""040190043212""","6.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043221","AZ","040190043221","=""040190043221""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043222","AZ","040190043222","=""040190043222""","7.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043223","AZ","040190043223","=""040190043223""","11.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043231","AZ","040190043231","=""040190043231""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043241","AZ","040190043241","=""040190043241""","3.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043242","AZ","040190043242","=""040190043242""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043251","AZ","040190043251","=""040190043251""","3.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043261","AZ","040190043261","=""040190043261""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043271","AZ","040190043271","=""040190043271""","4.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043272","AZ","040190043272","=""040190043272""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043281","AZ","040190043281","=""040190043281""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043282","AZ","040190043282","=""040190043282""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043283","AZ","040190043283","=""040190043283""","3.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043291","AZ","040190043291","=""040190043291""","7.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043301","AZ","040190043301","=""040190043301""","4.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043302","AZ","040190043302","=""040190043302""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043311","AZ","040190043311","=""040190043311""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043312","AZ","040190043312","=""040190043312""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043321","AZ","040190043321","=""040190043321""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043322","AZ","040190043322","=""040190043322""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043331","AZ","040190043331","=""040190043331""","8.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043341","AZ","040190043341","=""040190043341""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044041","AZ","040190044041","=""040190044041""","5.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044042","AZ","040190044042","=""040190044042""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044043","AZ","040190044043","=""040190044043""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044071","AZ","040190044071","=""040190044071""","10.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044072","AZ","040190044072","=""040190044072""","9.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044111","AZ","040190044111","=""040190044111""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044112","AZ","040190044112","=""040190044112""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044121","AZ","040190044121","=""040190044121""","4.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044122","AZ","040190044122","=""040190044122""","11.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044131","AZ","040190044131","=""040190044131""","5.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044132","AZ","040190044132","=""040190044132""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044141","AZ","040190044141","=""040190044141""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044151","AZ","040190044151","=""040190044151""","3.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044152","AZ","040190044152","=""040190044152""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044181","AZ","040190044181","=""040190044181""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044182","AZ","040190044182","=""040190044182""","5.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044191","AZ","040190044191","=""040190044191""","3.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044192","AZ","040190044192","=""040190044192""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044193","AZ","040190044193","=""040190044193""","3.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044211","AZ","040190044211","=""040190044211""","3.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044212","AZ","040190044212","=""040190044212""","9.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044213","AZ","040190044213","=""040190044213""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044221","AZ","040190044221","=""040190044221""","3.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044222","AZ","040190044222","=""040190044222""","10.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044223","AZ","040190044223","=""040190044223""","3.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044224","AZ","040190044224","=""040190044224""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044231","AZ","040190044231","=""040190044231""","3.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044232","AZ","040190044232","=""040190044232""","2.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044241","AZ","040190044241","=""040190044241""","4.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044242","AZ","040190044242","=""040190044242""","2.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044251","AZ","040190044251","=""040190044251""","2.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044252","AZ","040190044252","=""040190044252""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044253","AZ","040190044253","=""040190044253""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044261","AZ","040190044261","=""040190044261""","10.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044271","AZ","040190044271","=""040190044271""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044272","AZ","040190044272","=""040190044272""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044281","AZ","040190044281","=""040190044281""","4.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044282","AZ","040190044282","=""040190044282""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044291","AZ","040190044291","=""040190044291""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044301","AZ","040190044301","=""040190044301""","3.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044302","AZ","040190044302","=""040190044302""","9.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044311","AZ","040190044311","=""040190044311""","3.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044312","AZ","040190044312","=""040190044312""","5.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045041","AZ","040190045041","=""040190045041""","13.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045042","AZ","040190045042","=""040190045042""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045043","AZ","040190045043","=""040190045043""","9.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045044","AZ","040190045044","=""040190045044""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045045","AZ","040190045045","=""040190045045""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045051","AZ","040190045051","=""040190045051""","15.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045052","AZ","040190045052","=""040190045052""","17.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045053","AZ","040190045053","=""040190045053""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045061","AZ","040190045061","=""040190045061""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045062","AZ","040190045062","=""040190045062""","10.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045063","AZ","040190045063","=""040190045063""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045081","AZ","040190045081","=""040190045081""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045082","AZ","040190045082","=""040190045082""","10.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045083","AZ","040190045083","=""040190045083""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045101","AZ","040190045101","=""040190045101""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045102","AZ","040190045102","=""040190045102""","17.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045111","AZ","040190045111","=""040190045111""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045112","AZ","040190045112","=""040190045112""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045113","AZ","040190045113","=""040190045113""","13.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045121","AZ","040190045121","=""040190045121""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045122","AZ","040190045122","=""040190045122""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045123","AZ","040190045123","=""040190045123""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045131","AZ","040190045131","=""040190045131""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045132","AZ","040190045132","=""040190045132""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190045133","AZ","040190045133","=""040190045133""","12.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046101","AZ","040190046101","=""040190046101""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046102","AZ","040190046102","=""040190046102""","10.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046103","AZ","040190046103","=""040190046103""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046131","AZ","040190046131","=""040190046131""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046132","AZ","040190046132","=""040190046132""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046133","AZ","040190046133","=""040190046133""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046141","AZ","040190046141","=""040190046141""","11.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046142","AZ","040190046142","=""040190046142""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046151","AZ","040190046151","=""040190046151""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046152","AZ","040190046152","=""040190046152""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046161","AZ","040190046161","=""040190046161""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046171","AZ","040190046171","=""040190046171""","9.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046172","AZ","040190046172","=""040190046172""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046181","AZ","040190046181","=""040190046181""","13.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046182","AZ","040190046182","=""040190046182""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046191","AZ","040190046191","=""040190046191""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046192","AZ","040190046192","=""040190046192""","4.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046201","AZ","040190046201","=""040190046201""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046202","AZ","040190046202","=""040190046202""","7.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046211","AZ","040190046211","=""040190046211""","4.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046221","AZ","040190046221","=""040190046221""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046222","AZ","040190046222","=""040190046222""","13.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046231","AZ","040190046231","=""040190046231""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046232","AZ","040190046232","=""040190046232""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046241","AZ","040190046241","=""040190046241""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046242","AZ","040190046242","=""040190046242""","6.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046243","AZ","040190046243","=""040190046243""","9.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046251","AZ","040190046251","=""040190046251""","4.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046252","AZ","040190046252","=""040190046252""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046261","AZ","040190046261","=""040190046261""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046262","AZ","040190046262","=""040190046262""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046271","AZ","040190046271","=""040190046271""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046272","AZ","040190046272","=""040190046272""","9.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046281","AZ","040190046281","=""040190046281""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046282","AZ","040190046282","=""040190046282""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046301","AZ","040190046301","=""040190046301""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046311","AZ","040190046311","=""040190046311""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046312","AZ","040190046312","=""040190046312""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046321","AZ","040190046321","=""040190046321""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046322","AZ","040190046322","=""040190046322""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046331","AZ","040190046331","=""040190046331""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046332","AZ","040190046332","=""040190046332""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046341","AZ","040190046341","=""040190046341""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046351","AZ","040190046351","=""040190046351""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046352","AZ","040190046352","=""040190046352""","8.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046361","AZ","040190046361","=""040190046361""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046362","AZ","040190046362","=""040190046362""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046363","AZ","040190046363","=""040190046363""","7.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046364","AZ","040190046364","=""040190046364""","4.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046381","AZ","040190046381","=""040190046381""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046391","AZ","040190046391","=""040190046391""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046401","AZ","040190046401","=""040190046401""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046411","AZ","040190046411","=""040190046411""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046421","AZ","040190046421","=""040190046421""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046431","AZ","040190046431","=""040190046431""","3.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046432","AZ","040190046432","=""040190046432""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046441","AZ","040190046441","=""040190046441""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046451","AZ","040190046451","=""040190046451""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046452","AZ","040190046452","=""040190046452""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046453","AZ","040190046453","=""040190046453""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046461","AZ","040190046461","=""040190046461""","5.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046462","AZ","040190046462","=""040190046462""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046471","AZ","040190046471","=""040190046471""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046472","AZ","040190046472","=""040190046472""","13.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190046473","AZ","040190046473","=""040190046473""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047101","AZ","040190047101","=""040190047101""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047102","AZ","040190047102","=""040190047102""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047103","AZ","040190047103","=""040190047103""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047111","AZ","040190047111","=""040190047111""","7.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047112","AZ","040190047112","=""040190047112""","8.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047113","AZ","040190047113","=""040190047113""","8.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047121","AZ","040190047121","=""040190047121""","11.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047122","AZ","040190047122","=""040190047122""","5.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047123","AZ","040190047123","=""040190047123""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047131","AZ","040190047131","=""040190047131""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047132","AZ","040190047132","=""040190047132""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047133","AZ","040190047133","=""040190047133""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047141","AZ","040190047141","=""040190047141""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047142","AZ","040190047142","=""040190047142""","8.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047143","AZ","040190047143","=""040190047143""","7.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047144","AZ","040190047144","=""040190047144""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047145","AZ","040190047145","=""040190047145""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047151","AZ","040190047151","=""040190047151""","4.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047152","AZ","040190047152","=""040190047152""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047153","AZ","040190047153","=""040190047153""","5.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047161","AZ","040190047161","=""040190047161""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047162","AZ","040190047162","=""040190047162""","5.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047171","AZ","040190047171","=""040190047171""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047172","AZ","040190047172","=""040190047172""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047181","AZ","040190047181","=""040190047181""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047182","AZ","040190047182","=""040190047182""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047191","AZ","040190047191","=""040190047191""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047192","AZ","040190047192","=""040190047192""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047193","AZ","040190047193","=""040190047193""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047194","AZ","040190047194","=""040190047194""","5.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047201","AZ","040190047201","=""040190047201""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047202","AZ","040190047202","=""040190047202""","4.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047211","AZ","040190047211","=""040190047211""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047212","AZ","040190047212","=""040190047212""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047213","AZ","040190047213","=""040190047213""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047221","AZ","040190047221","=""040190047221""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047222","AZ","040190047222","=""040190047222""","11.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047231","AZ","040190047231","=""040190047231""","8.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047232","AZ","040190047232","=""040190047232""","4.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047233","AZ","040190047233","=""040190047233""","5.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047241","AZ","040190047241","=""040190047241""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047242","AZ","040190047242","=""040190047242""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047251","AZ","040190047251","=""040190047251""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047252","AZ","040190047252","=""040190047252""","10.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047261","AZ","040190047261","=""040190047261""","8.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047262","AZ","040190047262","=""040190047262""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190047263","AZ","040190047263","=""040190047263""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194105011","AZ","040194105011","=""040194105011""","8.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194105021","AZ","040194105021","=""040194105021""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194105031","AZ","040194105031","=""040194105031""","4.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194105032","AZ","040194105032","=""040194105032""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194704001","AZ","040194704001","=""040194704001""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194704002","AZ","040194704002","=""040194704002""","5.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194704003","AZ","040194704003","=""040194704003""","10.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194704004","AZ","040194704004","=""040194704004""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194705001","AZ","040194705001","=""040194705001""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040194705002","AZ","040194705002","=""040194705002""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199406001","AZ","040199406001","=""040199406001""","1.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199406002","AZ","040199406002","=""040199406002""","2.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199407001","AZ","040199407001","=""040199407001""","1.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199407002","AZ","040199407002","=""040199407002""","1.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199408001","AZ","040199408001","=""040199408001""","7.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199408002","AZ","040199408002","=""040199408002""","2.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199408003","AZ","040199408003","=""040199408003""","4.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199409001","AZ","040199409001","=""040199409001""","3.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199410001","AZ","040199410001","=""040199410001""","10.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040199410002","AZ","040199410002","=""040199410002""","10.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002011","AZ","040210002011","=""040210002011""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002012","AZ","040210002012","=""040210002012""","2.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002041","AZ","040210002041","=""040210002041""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002042","AZ","040210002042","=""040210002042""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
